Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"0.875424, 1298.45, 268.459","368.402, 0.860417, 1348.51","0.732736, 1257.28, 380.224","1216.09, 521.423, 0.767561","400.807, 1233.67, 0.472997","0.771419, 362.447, 1439.69","0.792453, 497.873, 1404.44","0.776441, 353.657, 1339.69","0.587926, 1345.57, 671.624","0.60291, 1283.87, 668.631","0.796094, 1219.04, 877.566","0.671995, 1074.85, 1277.85","0.558287, 1401.46, 677.461","0.737939, 915.819, 1404.46","1472.01, 0.0542218, 1074.9","1280.78, 0.926445, 250.724","0.876969, 1316.13, 247.718","0.388292, 271.274, 1263.14","0.832213, 1357.31, 262.452",0,0,0,"1272.02, 0.141285, 1074.92","1280.79, 1074.92, 0.132134","0.40493, 1074.88, 1283.67",
"0.828382, 268.217, 1301.3","0.858787, 1345.49, 365.513","0.736141, 1257.18, 374.261","1216.14, 521.47, 0.789099","0.505416, 1233.77, 389.115","0.744313, 1430.98, 359.615","0.760726, 492.05, 1407.39","344.946, 0.807732, 1339.73","0.566307, 1339.73, 671.64","1280.92, 0.590786, 668.591","1216.15, 0.760038, 871.692","0.741418, 1266.14, 1074.84","0.550061, 1401.41, 677.468","0.712089, 1413.27, 910.034",0,"1280.8, 0.932278, 247.802","0.848639, 244.827, 1319.04","0.510977, 268.425, 1263.1","0.855307, 265.271, 1354.49",0,0,0,"0.163362, 1074.91, 1263.23","1272, 0.160076, 1074.91","0.485115, 1074.87, 1277.84",
"0.832578, 265.422, 1298.44","0.857772, 362.553, 1333.91","0.760184, 365.572, 1254.24","0.803907, 515.592, 1213.17","0.621016, 394.926, 1230.79","0.74299, 1425.13, 347.755","0.797141, 483.194, 1413.21","0.834686, 1339.66, 341.855","0.576804, 668.605, 1333.9","0.563014, 1277.88, 662.696","0.763788, 874.582, 1213.26","0.725372, 1074.82, 1254.36","0.576302, 1401.43, 671.534","0.766077, 906.999, 1419.07","0.0567253, 1074.9, 1475.03","1280.75, 0.961464, 244.884","0.861946, 244.704, 1319.02","0.451539, 1260.19, 262.426","0.873842, 1354.45, 247.845",0,0,0,"0.158095, 1242.58, 1074.9","0.149657, 1233.72, 1074.9","0.495779, 1074.86, 1260.23",
"0.80603, 1292.6, 262.429","0.880734, 1330.93, 362.43","0.766931, 365.549, 1245.46","0.677929, 1204.24, 509.724","1216.08, 0.266123, 642.089","344.817, 0.777911, 1422.13","1416.2, 480.233, 0.81016","0.842034, 339.031, 1339.68","0.578336, 665.63, 1330.98","656.843, 0.544339, 1274.87","0.745312, 1213.23, 862.91","0.684226, 1233.84, 1074.83","0.56221, 668.583, 1398.53","0.781875, 906.978, 1421.98","0.0723233, 1074.9, 1475.13","0.921724, 244.812, 1277.84","0.8554, 1313.14, 241.855","0.696388, 1260.1, 268.178","0.918524, 250.625, 1351.57",0,0,0,"0.163816, 1074.89, 1227.81","1224.85, 0.152397, 1074.89","0.438266, 1074.87, 1239.62",
"0.855053, 1286.65, 262.455","0.870238, 362.363, 1327.98","0.794368, 1236.67, 365.452","1192.57, 0.744307, 509.637","0.522285, 1210.1, 653.897","0.791657, 342.052, 1422.02","480.114, 0.805319, 1410.36","336.024, 0.845357, 1333.88","1328.02, 665.701, 0.602058","0.557022, 665.624, 1266.07","0.719361, 1213.11, 871.717","1216.15, 0.600685, 1074.86","1392.66, 0.560916, 668.584","904.124, 0.768263, 1421.99","0.0552901, 1074.9, 1475.17","0.899426, 1268.99, 244.784","0.898204, 241.881, 1307.34","0.612186, 265.435, 1254.38","0.8909, 1348.49, 247.803",0,0,0,"0.139228, 1074.9, 1213.11","0.114317, 1074.91, 1213.13","1224.87, 1074.89, 0.328981",
"0.901822, 1283.66, 268.238","0.816848, 1322, 362.364","0.763188, 1233.8, 362.609","0.815662, 1186.54, 506.712","0.583504, 377.27, 1213.13","344.827, 0.765094, 1407.33","480.14, 0.831212, 1407.38","0.87785, 1330.86, 338.937","0.569315, 1324.88, 671.572","0.579092, 668.645, 1260.14","0.717226, 1210.07, 877.636","1216.05, 0.580515, 1074.87","0.549487, 1380.94, 671.609","0.696751, 921.7, 1422.05","0.0510589, 1074.9, 1475.16","0.931998, 247.728, 1263.1","1304.32, 0.91401, 244.759","0.526421, 1251.37, 268.253","0.813807, 250.77, 1339.64",0,0,0,"0.142129, 1074.91, 1213.09","0.114734, 1074.92, 1213.07","0.280943, 1074.89, 1221.95",
"1280.66, 0.887335, 268.341","0.878964, 362.594, 1307.39","0.744729, 1227.84, 365.342","0.81625, 506.802, 1165.97","0.611348, 1210.17, 389.014","0.776967, 1398.52, 359.613","0.860839, 483.152, 1404.42","0.889327, 1330.72, 341.881","0.579936, 665.709, 1310.24","0.554559, 1251.43, 662.743","880.498, 1201.35, 0.7051","1216.16, 1074.87, 0.455945","0.581305, 668.565, 1375","912.923, 0.680605, 1407.35","1472.04, 1074.9, 0.0578047","0.943592, 250.63, 1260.09","0.874823, 1298.42, 247.637","0.424818, 268.394, 1239.66","256.553, 0.815351, 1330.91",0,0,0,"1216.03, 1074.9, 0.108401","1216.06, 1074.92, 0.0861981","1224.89, 1074.9, 0.211819",
"1272.01, 0.840724, 271.421","368.495, 0.875338, 1307.19","0.710501, 377.237, 1221.97","1160.05, 0.771027, 509.798","0.344261, 1221.99, 383.092","0.781425, 362.631, 1389.68","0.842182, 1401.44, 494.993","0.859964, 359.464, 1327.87","1304.39, 0.588061, 674.543","0.551977, 674.49, 1239.61","1192.57, 0.716269, 886.447","1216.09, 1074.88, 0.417688","0.549883, 1369.04, 674.558","912.964, 1401.55, 0.687322","1472, 1074.9, 0.0657644","0.886891, 1257.09, 265.266","0.874938, 250.732, 1286.69","0.664376, 274.269, 1236.66","0.868175, 265.423, 1327.81",0,0,0,"1216.04, 1074.9, 0.0884358","1216.06, 1074.92, 0.0726931","0.184699, 1074.9, 1219.04",
"280.143, 0.867187, 1260.27","0.815184, 385.91, 1298.46","0.746005, 385.954, 1210.21","0.800878, 1148.41, 524.406","0.503497, 394.863, 1207.24","380.125, 0.747714, 1380.83","0.86401, 1398.55, 503.813","0.791124, 1321.98, 371.316","680.367, 0.556993, 1298.51","0.560874, 674.56, 1236.56","0.7296, 883.574, 1189.53","0.413253, 1074.88, 1219.01","0.544934, 683.301, 1357.41","0.666314, 1401.48, 915.877","0.0584472, 1074.9, 1469.16","0.896705, 1242.54, 268.256","1280.88, 265.291, 0.887635","0.697608, 285.981, 1230.81","0.828061, 1313.2, 271.438",0,0,0,"0.09331, 1074.91, 1213.12","1216.08, 0.0749031, 1074.93","0.18329, 1074.9, 1222",
"288.968, 1257.3, 0.878007","0.881192, 386.19, 1283.79","1192.54, 0.763004, 386.181","0.833295, 1145.53, 530.204","0.557943, 1201.32, 409.669","0.787119, 386.023, 1374.95","0.802474, 506.86, 1389.7","0.836563, 1307.48, 380.111","0.550396, 683.357, 1292.6","0.566624, 1233.69, 677.475","0.720117, 1186.5, 892.29","0.5105, 1218.98, 1074.87","0.570827, 1354.44, 686.245","0.678225, 909.937, 1398.56","0.0911738, 1074.89, 1469.11","0.946553, 1236.7, 271.219","0.884304, 268.275, 1277.87","1216.17, 0.763778, 291.884","280.07, 0.814554, 1307.43",0,0,0,"1216.06, 0.126151, 1074.91","1216.09, 1074.93, 0.101378","0.250633, 1074.9, 1227.78",
"0.869437, 291.816, 1251.43","1280.76, 0.873353, 386.171","0.803379, 1186.62, 388.951","0.833553, 1145.47, 530.381","0.608585, 412.577, 1198.39","0.77747, 1369.08, 385.972","0.83691, 1378.09, 509.724","0.841995, 1307.21, 380.172","0.584942, 1289.59, 686.285","0.571608, 683.315, 1230.74","0.711114, 886.451, 1183.63","0.451283, 1074.88, 1219.02","0.609172, 1354.29, 686.292","0.715616, 906.97, 1395.63","0.0851785, 1466.2, 1074.9","0.973894, 1233.7, 271.268","0.86852, 268.451, 1269.09","0.88631, 1210.27, 294.752","1304.25, 0.868788, 285.947",0,0,0,"0.107058, 1218.98, 1074.91","0.0847645, 1074.93, 1219.01","0.219144, 1074.9, 1227.84",
"0.856972, 1242.54, 291.85","0.848813, 386.034, 1277.87","0.812412, 1186.62, 386.041","0.842518, 533.191, 1142.64","0.585601, 418.414, 1189.69","1360.33, 0.765545, 383.125","0.87665, 1377.85, 506.796","1304.25, 0.824837, 374.275","680.359, 0.612445, 1283.77","0.568636, 1221.96, 677.464","0.744115, 1186.68, 886.444","0.368416, 1074.88, 1219.05","680.391, 0.584845, 1351.33","0.712864, 907.08, 1398.48","0.0974576, 1074.9, 1460.29","0.908103, 1230.66, 271.23","0.895354, 268.455, 1263.1","0.802743, 1210.02, 291.924","0.847119, 1298.42, 291.721",0,0,0,"0.0864502, 1074.91, 1221.97","1224.89, 1074.93, 0.0678094","0.16845, 1074.9, 1227.83",
"0.843173, 282.998, 1236.81","0.807516, 1269.05, 383.162","0.779656, 385.952, 1180.79","0.862409, 530.289, 1142.59","0.64139, 1186.66, 412.551","0.767186, 371.399, 1357.33","0.848482, 1372.09, 503.851","368.497, 0.828531, 1301.4","0.613038, 674.49, 1283.68","1216.13, 0.571998, 674.502","0.737115, 883.469, 1189.7","1216.14, 0.348116, 1074.88","0.577368, 1348.56, 671.621","0.707208, 1395.59, 903.98","0.149123, 1074.88, 1445.6","0.878129, 268.199, 1221.96","0.909871, 265.429, 1260.17","288.874, 0.768654, 1204.32","280.114, 0.812249, 1292.6",0,0,"1448.74, 1074.91, 0.0574235","0.0773329, 1074.91, 1221.92","0.0605712, 1074.92, 1219.02","0.149401, 1074.9, 1221.98",
"0.902143, 1236.66, 271.363","0.823229, 371.353, 1263.19","0.732299, 1177.76, 380.109","0.881982, 1142.35, 527.269","0.584714, 409.556, 1180.7","0.831763, 1354.48, 365.421","0.802244, 489.09, 1371.96","0.836512, 1286.75, 359.531","1280.85, 0.635625, 671.564","0.601619, 1213.26, 671.582","883.475, 0.700907, 1195.45","1216.14, 0.358432, 1074.88","0.582888, 1348.46, 671.508","0.694964, 901.052, 1383.79","0.19212, 1074.89, 1430.96","1216.13, 0.853419, 262.377","256.526, 1257.32, 0.882763","0.732561, 1201.37, 277.228","0.863944, 1289.63, 271.417",0,0,"0.0848571, 1442.65, 1074.91","0.0796837, 1074.91, 1213.11","1216.07, 1074.92, 0.0620382","0.15038, 1074.9, 1219.06",
"0.906886, 1236.66, 271.318","0.84492, 1266.17, 365.531","0.758443, 371.309, 1183.68","0.827172, 521.394, 1139.48","0.511387, 1171.94, 406.677","0.798476, 1354.53, 362.383","480.349, 0.8318, 1363.26","344.879, 0.862207, 1283.78","0.611997, 1283.69, 668.659","1216.15, 0.572832, 671.512","0.698892, 1201.34, 883.451","1216.17, 0.341357, 1074.88","0.57756, 668.546, 1351.33","0.696684, 898.169, 1380.83","0.270244, 1074.88, 1421.96","1216.11, 0.872836, 259.503","0.898691, 1257.29, 253.589","0.743945, 1201.31, 277.193","0.889752, 1289.63, 271.267",0,0,"1424.94, 0.137336, 1074.9","0.076126, 1074.9, 1213.11","1216.07, 1074.92, 0.0575151","0.14008, 1074.91, 1219.08",
"0.912537, 1236.63, 271.184","0.848448, 365.452, 1271.95","0.758084, 1186.66, 371.333","1136.48, 0.807751, 509.788","0.629708, 389.021, 1166.13","0.783957, 1354.48, 359.484","1360.34, 480.207, 0.828407","0.880606, 1283.8, 341.991","656.852, 0.61167, 1283.66","0.57955, 1219, 659.785","0.674393, 1201.34, 877.566","1216.13, 1074.88, 0.392082","0.573452, 1348.5, 653.882","0.735782, 883.399, 1375.06","0.263047, 1074.88, 1413.26","1216.09, 256.518, 0.878912","0.926188, 1257.27, 250.639","0.72145, 1204.27, 277.219","0.886514, 1289.66, 268.467",0,0,"0.115456, 1074.91, 1419.19","0.0902546, 1074.9, 1213.12","1216.03, 1074.92, 0.0695593","0.171585, 1074.9, 1221.93",
"0.934304, 1236.64, 271.264","0.849014, 1274.95, 365.541","0.74437, 1189.55, 374.282","0.806008, 509.725, 1133.67","0.764199, 388.924, 1166.03","0.778408, 1357.38, 359.57","1360.26, 480.21, 0.854968","0.881243, 1283.82, 341.988","0.611222, 1283.74, 659.767","0.565629, 659.807, 1221.97","1192.61, 0.74205, 883.39","1216.09, 1074.88, 0.422453","656.851, 0.57387, 1348.5","0.709686, 1372.08, 901.152","0.237349, 1074.89, 1407.33","0.853905, 1218.98, 253.663","0.930565, 1257.34, 250.683","0.620204, 271.353, 1207.23","0.89249, 1292.59, 268.42",0,0,"0.100393, 1410.37, 1074.91","0.0921857, 1210.14, 1074.91","0.0727773, 1074.92, 1213.1","0.186746, 1074.9, 1219.09",
"0.896144, 271.31, 1239.64","1280.67, 0.878685, 365.575","1192.47, 0.731504, 374.317","0.8028, 509.7, 1133.65","1168.93, 0.745768, 386.16","0.778763, 362.395, 1363.2","0.880786, 483.154, 1357.35","0.836724, 347.802, 1286.69","0.61251, 665.654, 1283.72","0.561205, 665.628, 1222","1192.47, 0.745801, 886.449","0.365566, 1218.98, 1074.88","0.572731, 665.66, 1348.47","0.633132, 1369.09, 898.22","0.208565, 1401.42, 1074.88","256.562, 0.842257, 1227.79","0.899494, 250.686, 1260.25","0.760812, 1210.07, 274.187","0.881223, 1298.42, 268.46",0,0,"0.0875487, 1074.91, 1404.38","0.0752593, 1074.91, 1213.1","1216.08, 1074.93, 0.0587097","0.152928, 1074.9, 1221.96",
"1248.48, 0.84542, 271.222","0.865548, 1283.64, 374.241","0.744039, 1198.4, 383.172","515.528, 0.840756, 1139.57","0.727237, 1169.05, 389.056","0.815446, 1371.96, 365.373","0.791912, 492.031, 1357.43","356.664, 0.811718, 1292.63","0.6082, 674.552, 1283.71","1224.9, 0.557892, 671.629","0.770217, 889.401, 1189.53","0.40375, 1074.88, 1219.01","0.559031, 1348.46, 677.489","0.67134, 1371.98, 910","0.138324, 1401.38, 1074.89","0.868905, 1233.61, 259.473","0.838891, 1266.07, 250.762","0.799215, 285.941, 1213.07","1304.25, 0.890818, 271.357",0,0,0,"0.0910546, 1074.91, 1213.12","1216.09, 1074.93, 0.0712707","0.175582, 1074.9, 1222.01",
"0.890735, 1254.35, 271.202","0.865892, 1283.87, 383.018","0.792522, 1210.04, 386.07","0.83844, 1145.41, 524.338","0.716357, 1174.87, 391.993","0.803825, 365.574, 1374.85","0.828231, 1357.44, 503.647","0.813177, 1289.64, 359.578","0.600192, 1283.73, 683.315","1224.85, 0.560603, 674.551","0.747878, 883.574, 1183.71","0.464965, 1074.88, 1219.03","0.572409, 689.159, 1348.47","0.713751, 921.736, 1374.95","0.122885, 1401.46, 1074.89","0.898559, 259.454, 1236.55","0.835009, 1274.85, 250.764","1216.13, 0.737794, 283.069","0.918212, 1307.28, 271.283",0,0,0,"0.12329, 1074.9, 1213.14","1216.04, 1074.92, 0.0934511","0.219001, 1074.9, 1227.8",
"0.912665, 1257.4, 274.227","0.87995, 385.971, 1286.65","0.784281, 1210.06, 386.174","0.851744, 1162.96, 527.396","0.657961, 406.617, 1183.63","0.74096, 371.42, 1374.98","0.832015, 1369.06, 506.682","0.829404, 362.523, 1295.57","680.4, 0.583329, 1283.81","1224.85, 0.557416, 674.538","880.47, 0.691139, 1180.72","1216.05, 0.480059, 1074.88","0.563387, 686.251, 1351.35","0.706697, 1377.9, 910.008","0.143778, 1401.45, 1074.89","0.885583, 262.474, 1239.58","1280.71, 256.551, 0.880231","0.524551, 277.21, 1230.75","0.88552, 1313.15, 271.357",0,0,"0.0540639, 1074.91, 1404.38","1216.07, 0.111151, 1074.91","1216.09, 1074.92, 0.09147","0.22506, 1074.9, 1221.97",
"0.901682, 274.201, 1260.34","0.841275, 385.97, 1298.41","0.793637, 388.985, 1213.08","0.747048, 1171.89, 527.283","0.277328, 412.604, 1189.62","368.4, 0.759527, 1378.08","0.865319, 506.722, 1374.96","1304.21, 0.847538, 362.562","0.603608, 1283.87, 668.673","1224.91, 665.671, 0.554168","0.65321, 865.794, 1180.69","0.542323, 1074.87, 1213.16","671.61, 0.578463, 1351.39","0.71655, 1377.93, 907.027","0.150769, 1401.47, 1074.89","1248.41, 0.827676, 259.522","0.897264, 1283.67, 253.694","0.580483, 1233.72, 271.358","0.892804, 271.155, 1319.08",0,0,"0.0562039, 1401.67, 1074.91","0.129021, 1074.91, 1213.09","0.107405, 1074.92, 1213.1","0.260891, 1074.9, 1219.03",
"0.870075, 1269.08, 271.16","1304.23, 0.860814, 371.332","0.781274, 1213.09, 383.059","0.673615, 506.827, 1174.91","456.672, 1201.35, 0.0761292","0.793425, 362.583, 1383.84","0.851128, 1377.88, 503.648","0.869438, 362.559, 1307.25","648.01, 0.564014, 1286.79","0.55328, 1233.6, 645.044","0.609568, 874.658, 1180.77","0.592586, 1074.87, 1213.19","648.06, 0.566487, 1351.48","904.062, 0.716032, 1375.02","0.142479, 1401.49, 1074.89","0.909772, 1257.1, 250.656","0.895639, 1286.8, 247.85","0.784556, 1236.58, 268.454","0.901251, 268.314, 1327.83",0,0,0,"0.141752, 1210.22, 1074.9","0.118549, 1074.92, 1213.12","0.293317, 1074.89, 1219.05",
"0.863097, 1274.9, 268.266","1304.36, 0.90333, 365.375","368.447, 0.757647, 1221.95","0.761225, 506.854, 1180.75","0.78096, 409.516, 1189.65","356.647, 0.738308, 1380.98","0.808625, 1378.04, 494.92","0.839442, 1307.42, 356.591","0.565679, 653.897, 1286.81","648.032, 1233.62, 0.577541","0.662808, 1186.54, 854.022","0.590668, 1074.87, 1213.12","0.56702, 659.784, 1351.48","0.736891, 901.124, 1374.91","0.153878, 1401.44, 1074.89","0.972232, 1257.36, 247.68","0.895023, 1292.65, 247.623","0.645922, 1236.8, 262.5","0.892637, 265.419, 1330.76",0,0,"0.0545348, 1401.63, 1074.92","0.14385, 1074.9, 1213.12","0.126209, 1074.92, 1213.12","1216.16, 0.298882, 1074.89",
"0.852869, 265.412, 1274.88","0.904559, 362.391, 1307.19","0.772595, 362.61, 1219.06","0.758232, 1174.83, 503.672","0.671394, 1189.69, 397.804","0.749971, 347.874, 1395.55","0.829539, 483.309, 1383.82","0.812516, 347.862, 1310.34","0.569253, 653.919, 1286.72","648.086, 0.567016, 1230.7","0.749242, 1186.65, 862.858","0.741475, 1074.85, 1213.1","0.566213, 659.791, 1351.49","0.719818, 901.093, 1374.91","0.143511, 1401.46, 1074.89","0.972857, 1257.33, 244.828","0.896194, 1292.63, 244.767","0.329854, 250.795, 1239.59","0.862817, 1330.79, 253.631",0,0,"0.0514445, 1401.67, 1074.92","0.182898, 1210.16, 1074.9","0.169118, 1210.13, 1074.91","1216.12, 1074.88, 0.430915",
"0.824501, 259.507, 1277.79","0.880572, 1307.29, 359.473","0.763611, 1227.85, 359.627","1168.92, 497.922, 0.814172","0.751062, 1189.64, 383.171","344.937, 0.768264, 1395.58","0.852777, 483.239, 1380.93","344.812, 1313.21, 0.837085","0.572366, 650.962, 1286.76","0.565968, 645.131, 1230.8","0.73712, 857.043, 1189.55","0.68742, 1210.24, 1074.86","656.839, 0.570402, 1351.5","0.69245, 898.124, 1374.85","0.201535, 1401.45, 1074.89","0.920229, 1257.39, 244.627","0.871839, 241.882, 1298.44","0.498215, 253.612, 1239.61","0.852634, 1330.87, 253.689",0,0,"0.0847366, 1074.91, 1404.42","0.181094, 1074.9, 1207.19","0.15761, 1074.91, 1204.28","0.38127, 1074.89, 1213.24",
"0.826759, 1269, 262.422","0.878886, 1307.18, 359.481","1216.16, 0.760412, 362.383","0.830076, 489.155, 1163.02","0.670445, 1189.46, 374.304","344.931, 0.761451, 1398.43","480.331, 1377.97, 0.893954","0.867029, 341.884, 1310.31","0.576486, 665.612, 1286.69","656.863, 0.557882, 1227.84","0.728252, 1189.62, 871.708","0.761025, 1074.85, 1207.22","0.577614, 665.699, 1351.53","0.696718, 892.328, 1374.91","0.200404, 1401.43, 1074.89","0.94492, 1257.21, 244.638","0.879809, 241.897, 1292.64","0.10505, 247.839, 1239.68","0.836717, 1331.01, 253.696",0,0,"0.0820273, 1074.91, 1404.38","0.187157, 1074.91, 1198.4","0.160152, 1074.91, 1198.39","0.455503, 1210.25, 1074.89",
"0.863229, 262.494, 1263.1","1304.37, 0.878321, 359.609","1216.03, 0.767892, 362.464","0.785043, 489.074, 1151.34","0.672027, 1186.48, 371.334","0.733204, 347.777, 1395.5","480.25, 0.869849, 1375.02","0.895044, 1307.31, 341.836","0.58151, 665.664, 1283.91","1224.93, 0.551138, 659.808","0.7723, 865.796, 1189.65","0.710046, 1074.84, 1198.46","0.573644, 668.566, 1351.46","0.671226, 1374.88, 895.198","0.179942, 1401.46, 1074.89","0.912803, 244.698, 1254.2","0.899944, 241.877, 1286.7",0,"256.617, 0.846437, 1330.8",0,0,"0.0698011, 1074.91, 1404.42","0.17147, 1074.9, 1189.59","0.145689, 1186.62, 1074.9","0.451566, 1074.88, 1207.27",
"0.89377, 1257.23, 265.351","0.851505, 362.463, 1301.37","0.79201, 365.341, 1213.25","0.785812, 492.041, 1151.28","0.718562, 377.231, 1183.65","0.722531, 353.683, 1380.89","1360.35, 480.231, 0.811931","0.853273, 341.976, 1301.31","0.574436, 665.669, 1286.71","0.564093, 659.76, 1230.77","0.792592, 865.818, 1189.45","0.715186, 1074.84, 1198.38","0.575028, 668.592, 1351.42","0.693098, 1372.07, 901.176","0.155119, 1401.48, 1074.89","0.93565, 244.808, 1239.67","1280.76, 0.929425, 244.661","256.601, 1233.74, 0.0801932","0.856024, 253.658, 1327.87",0,0,"0.0552281, 1074.91, 1404.39","0.159491, 1074.91, 1189.49","0.132904, 1074.9, 1180.76","0.451163, 1074.88, 1207.25",
"1248.49, 0.867637, 268.199","0.843193, 362.585, 1292.6","0.796283, 1210.28, 365.488","0.807181, 1148.44, 500.858","0.673139, 386.034, 1180.71","0.721736, 1377.86, 356.565","0.875373, 1354.33, 483.158","344.805, 0.84089, 1286.65","0.586518, 1283.85, 671.503","0.558458, 662.773, 1230.72","0.757626, 1186.57, 874.599","0.547665, 1201.33, 1074.86","0.553493, 674.472, 1351.31","0.706713, 906.994, 1372.04","0.154395, 1401.48, 1074.89","0.982778, 1233.85, 247.721","0.897927, 1274.88, 244.793","1224.93, 268.174, 0.0702346","0.813092, 1313.16, 259.545",0,0,"0.057733, 1074.91, 1404.46","0.121677, 1074.91, 1189.61","1192.53, 1074.91, 0.0972007","0.305184, 1210.1, 1074.89",
"0.942376, 1236.73, 268.468","0.872064, 365.446, 1286.79","368.434, 0.771132, 1210.09","0.815159, 506.73, 1157.22","0.633441, 386.146, 1180.72","0.756134, 359.564, 1375","0.80115, 1345.58, 483.25","344.859, 0.801937, 1277.81","0.565182, 665.704, 1286.75","0.578223, 1233.66, 662.688","880.535, 0.775726, 1183.72","0.477274, 1074.87, 1204.27","0.559884, 668.604, 1351.35","0.645826, 915.813, 1372.07","0.145106, 1401.45, 1074.89","1224.93, 0.875592, 250.645","0.950918, 1260.14, 247.753","0.107521, 268.324, 1213.11","0.869288, 265.367, 1307.32",0,0,"0.0533829, 1074.91, 1404.48","1192.48, 1074.91, 0.108995","0.0842002, 1074.92, 1198.43","0.229233, 1210.16, 1074.9",
"0.896538, 1227.84, 271.168","1280.9, 0.894146, 365.61","0.73717, 1195.54, 383.097","1160.15, 0.793678, 515.539","1168.94, 0.669867, 403.703","0.734784, 1363.25, 359.464","0.860359, 1330.87, 483.32","0.802286, 353.675, 1263.2","0.584823, 674.481, 1283.91","0.582248, 1230.78, 671.513","0.755776, 883.451, 1183.67","0.355922, 1074.88, 1204.33","0.557012, 1348.53, 677.423","0.581401, 1369.14, 915.846","0.174365, 1401.4, 1074.89","0.925229, 250.788, 1213.11","0.890878, 1251.36, 247.883","0.0804636, 271.241, 1207.16","0.855376, 268.363, 1295.47",0,0,"0.0706572, 1074.91, 1404.45",0,0,"0.156145, 1210.15, 1074.9",
"0.903254, 1213.16, 271.405","1272.02, 0.794184, 374.308","0.789392, 1186.65, 388.993","1160.18, 0.800448, 524.375","0.491014, 1169.01, 412.496","0.75784, 1357.34, 359.56","1328, 0.862029, 483.144","0.797975, 1257.35, 359.509","0.578748, 674.524, 1283.73","0.547073, 1227.84, 671.635","0.732855, 1177.81, 883.498","0.440109, 1074.88, 1204.27","0.520591, 1345.54, 677.459","0.670736, 1369.12, 924.679","0.112746, 1401.44, 1074.89","0.82531, 259.514, 1204.25","0.898111, 1236.58, 253.647",0,"0.911084, 1283.66, 268.375",0,0,0,"1192.52, 1074.91, 0.0968737","0.0761892, 1201.34, 1074.92","0.201781, 1210.12, 1074.9",
"0.851787, 1195.51, 271.444","0.819726, 377.219, 1263.14","0.779552, 1186.58, 389.152","0.78615, 1157.19, 527.41","0.716956, 418.41, 1142.58","0.794617, 1348.53, 359.577","0.826526, 483.183, 1310.32","0.788746, 350.703, 1239.66","0.584527, 1283.66, 677.45","0.546831, 674.547, 1227.84","880.604, 0.717188, 1171.93","0.391131, 1201.35, 1074.88","680.394, 0.523082, 1339.72","0.657932, 1366.14, 927.675","0.131299, 1401.5, 1074.89","0.898752, 265.282, 1186.74","256.568, 0.85082, 1219.02",0,"0.857552, 1266.05, 271.197",0,0,0,"1192.48, 1074.91, 0.0815546","0.0635491, 1074.93, 1198.42","0.171328, 1074.9, 1207.18",
