Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"{'x': 1233.56, 'y': 294.974, 'c': 0.908553}","{'x': 1325, 'y': 377.274, 'c': 0.818536}","{'x': 1266.05, 'y': 397.828, 'c': 0.740228}","{'x': 1236.78, 'y': 521.492, 'c': 0.74394}","{'x': 1201.35, 'y': 412.563, 'c': 0.652429}","{'x': 1377.97, 'y': 356.608, 'c': 0.769113}","{'x': 1327.85, 'y': 480.278, 'c': 0.885079}","{'x': 1224.89, 'y': 386.181, 'c': 0.804187}","{'x': 1310.25, 'y': 656.883, 'c': 0.586557}","{'x': 1260.32, 'y': 653.944, 'c': 0.576977}","{'x': 1242.51, 'y': 865.821, 'c': 0.678142}","{'x': 1283.83, 'y': 1074.86, 'c': 0.518522}","{'x': 1360.28, 'y': 662.716, 'c': 0.555466}","{'x': 1389.72, 'y': 898.137, 'c': 0.7024}","{'x': 1463.3, 'y': 1074.9, 'c': 0.0728872}","{'x': 1233.63, 'y': 277.168, 'c': 0.179963}","{'x': 1245.46, 'y': 274.279, 'c': 0.840398}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.25, 'y': 274.33, 'c': 0.880457}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.71, 'y': 1074.9, 'c': 0.119414}","{'x': 1283.76, 'y': 1074.91, 'c': 0.0995852}","{'x': 1292.62, 'y': 1074.89, 'c': 0.259911}",
"{'x': 1233.56, 'y': 294.964, 'c': 0.901622}","{'x': 1327.92, 'y': 380.135, 'c': 0.854771}","{'x': 1274.9, 'y': 392.015, 'c': 0.74775}","{'x': 1239.64, 'y': 524.315, 'c': 0.71969}","{'x': 1210.26, 'y': 430.18, 'c': 0.716535}","{'x': 1380.94, 'y': 362.396, 'c': 0.781872}","{'x': 1342.64, 'y': 486.22, 'c': 0.805278}","{'x': 1251.34, 'y': 400.73, 'c': 0.755326}","{'x': 1307.4, 'y': 665.608, 'c': 0.583684}","{'x': 1260.19, 'y': 659.771, 'c': 0.578953}","{'x': 1239.6, 'y': 862.872, 'c': 0.683147}","{'x': 1283.79, 'y': 1074.85, 'c': 0.565942}","{'x': 1357.4, 'y': 668.547, 'c': 0.556604}","{'x': 1386.8, 'y': 895.237, 'c': 0.69385}","{'x': 1463.27, 'y': 1074.9, 'c': 0.0921713}","{'x': 1233.69, 'y': 277.15, 'c': 0.161566}","{'x': 1245.51, 'y': 274.236, 'c': 0.834587}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.31, 'y': 277.14, 'c': 0.863693}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.76, 'y': 1074.9, 'c': 0.119847}","{'x': 1283.75, 'y': 1074.91, 'c': 0.104448}","{'x': 1289.7, 'y': 1074.89, 'c': 0.309662}",
"{'x': 1233.77, 'y': 294.965, 'c': 0.935797}","{'x': 1328.02, 'y': 383.038, 'c': 0.868818}","{'x': 1269.07, 'y': 392.061, 'c': 0.743191}","{'x': 1236.71, 'y': 524.445, 'c': 0.763796}","{'x': 1210.15, 'y': 433.072, 'c': 0.717347}","{'x': 1395.55, 'y': 362.594, 'c': 0.792168}","{'x': 1354.33, 'y': 494.938, 'c': 0.842362}","{'x': 1257.28, 'y': 392.03, 'c': 0.824454}","{'x': 1310.23, 'y': 668.553, 'c': 0.598326}","{'x': 1260.23, 'y': 662.766, 'c': 0.590365}","{'x': 1236.8, 'y': 865.785, 'c': 0.720569}","{'x': 1283.75, 'y': 1074.84, 'c': 0.587055}","{'x': 1360.33, 'y': 668.649, 'c': 0.559611}","{'x': 1389.74, 'y': 901.076, 'c': 0.714427}","{'x': 1463.25, 'y': 1074.9, 'c': 0.10272}","{'x': 1233.83, 'y': 274.365, 'c': 0.198773}","{'x': 1251.37, 'y': 274.256, 'c': 0.858277}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.34, 'y': 274.327, 'c': 0.87216}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.74, 'y': 1074.91, 'c': 0.114199}","{'x': 1283.73, 'y': 1074.91, 'c': 0.103831}","{'x': 1289.69, 'y': 1074.89, 'c': 0.326317}",
"{'x': 1236.57, 'y': 294.886, 'c': 0.934285}","{'x': 1330.74, 'y': 380.17, 'c': 0.850489}","{'x': 1263.18, 'y': 388.912, 'c': 0.791876}","{'x': 1236.81, 'y': 527.361, 'c': 0.758154}","{'x': 1210.28, 'y': 439.126, 'c': 0.782877}","{'x': 1398.58, 'y': 365.563, 'c': 0.784686}","{'x': 1360.27, 'y': 503.696, 'c': 0.836496}","{'x': 1266.16, 'y': 389.161, 'c': 0.803449}","{'x': 1307.43, 'y': 668.567, 'c': 0.585161}","{'x': 1257.36, 'y': 662.733, 'c': 0.572385}","{'x': 1236.82, 'y': 874.592, 'c': 0.711705}","{'x': 1283.81, 'y': 1074.85, 'c': 0.567739}","{'x': 1363.23, 'y': 668.658, 'c': 0.553329}","{'x': 1392.61, 'y': 901.034, 'c': 0.70229}","{'x': 1463.29, 'y': 1074.9, 'c': 0.0821747}","{'x': 1236.56, 'y': 274.259, 'c': 0.211567}","{'x': 1254.26, 'y': 274.244, 'c': 0.878624}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1307.41, 'y': 274.217, 'c': 0.879443}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.77, 'y': 1074.9, 'c': 0.116956}","{'x': 1283.76, 'y': 1074.91, 'c': 0.10215}","{'x': 1292.57, 'y': 1074.89, 'c': 0.301342}",
"{'x': 1236.78, 'y': 297.722, 'c': 0.909028}","{'x': 1333.74, 'y': 380.142, 'c': 0.831983}","{'x': 1263.11, 'y': 385.987, 'c': 0.807313}","{'x': 1218.97, 'y': 521.408, 'c': 0.755183}","{'x': 1204.22, 'y': 436, 'c': 0.769043}","{'x': 1407.33, 'y': 368.391, 'c': 0.751451}","{'x': 1371.94, 'y': 503.737, 'c': 0.842908}","{'x': 1280.73, 'y': 392.019, 'c': 0.850568}","{'x': 1310.24, 'y': 665.692, 'c': 0.586416}","{'x': 1260.1, 'y': 659.823, 'c': 0.570587}","{'x': 1236.82, 'y': 868.763, 'c': 0.710534}","{'x': 1283.8, 'y': 1074.84, 'c': 0.607225}","{'x': 1366.19, 'y': 668.588, 'c': 0.563674}","{'x': 1392.65, 'y': 901.074, 'c': 0.725567}","{'x': 1463.28, 'y': 1074.9, 'c': 0.0826503}","{'x': 1236.68, 'y': 274.334, 'c': 0.139185}","{'x': 1254.37, 'y': 274.311, 'c': 0.898549}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1310.26, 'y': 271.369, 'c': 0.88804}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1280.86, 'y': 1074.91, 'c': 0.113443}","{'x': 1280.84, 'y': 1074.91, 'c': 0.103713}","{'x': 1292.58, 'y': 1074.88, 'c': 0.348181}",
"{'x': 1239.57, 'y': 294.771, 'c': 0.932806}","{'x': 1339.7, 'y': 380.129, 'c': 0.794336}","{'x': 1266.18, 'y': 385.929, 'c': 0.75791}","{'x': 1210.28, 'y': 506.883, 'c': 0.817895}","{'x': 1189.61, 'y': 430.247, 'c': 0.789361}","{'x': 1416.14, 'y': 368.415, 'c': 0.750814}","{'x': 1374.95, 'y': 503.779, 'c': 0.872505}","{'x': 1280.89, 'y': 389.029, 'c': 0.890041}","{'x': 1307.35, 'y': 665.618, 'c': 0.601249}","{'x': 1257.22, 'y': 656.81, 'c': 0.573842}","{'x': 1239.57, 'y': 868.721, 'c': 0.703887}","{'x': 1283.82, 'y': 1074.85, 'c': 0.561826}","{'x': 1363.27, 'y': 668.592, 'c': 0.566288}","{'x': 1389.75, 'y': 898.144, 'c': 0.715841}","{'x': 1463.32, 'y': 1074.9, 'c': 0.0782013}","{'x': 1236.79, 'y': 274.189, 'c': 0.205427}","{'x': 1257.34, 'y': 271.45, 'c': 0.930325}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1316.15, 'y': 274.18, 'c': 0.85412}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.75, 'y': 1074.91, 'c': 0.110722}","{'x': 1283.75, 'y': 1074.91, 'c': 0.0990101}","{'x': 1292.57, 'y': 1074.89, 'c': 0.304927}",
"{'x': 1242.63, 'y': 291.971, 'c': 0.905587}","{'x': 1345.49, 'y': 374.314, 'c': 0.794069}","{'x': 1266.09, 'y': 380.192, 'c': 0.749418}","{'x': 1204.23, 'y': 492.075, 'c': 0.72885}","{'x': 1168.99, 'y': 409.637, 'c': 0.703381}","{'x': 1421.95, 'y': 368.466, 'c': 0.764271}","{'x': 1375.05, 'y': 503.756, 'c': 0.883587}","{'x': 1286.71, 'y': 389.032, 'c': 0.859544}","{'x': 1310.26, 'y': 668.623, 'c': 0.5922}","{'x': 1260.11, 'y': 662.764, 'c': 0.58557}","{'x': 1239.72, 'y': 877.542, 'c': 0.696174}","{'x': 1283.84, 'y': 1074.85, 'c': 0.547078}","{'x': 1369.06, 'y': 671.556, 'c': 0.565908}","{'x': 1395.56, 'y': 901.153, 'c': 0.734681}","{'x': 1466.13, 'y': 1074.9, 'c': 0.0698483}","{'x': 1239.71, 'y': 271.391, 'c': 0.225573}","{'x': 1260.18, 'y': 271.374, 'c': 0.938996}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1324.94, 'y': 274.212, 'c': 0.862008}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.69, 'y': 1074.91, 'c': 0.10922}","{'x': 1283.82, 'y': 1074.91, 'c': 0.0965962}","{'x': 1292.55, 'y': 1074.89, 'c': 0.28729}",
"{'x': 1248.46, 'y': 291.964, 'c': 0.900468}","{'x': 1339.72, 'y': 380.161, 'c': 0.791421}","{'x': 1263.11, 'y': 386.001, 'c': 0.785511}","{'x': 1186.71, 'y': 483.141, 'c': 0.853605}","{'x': 1148.36, 'y': 406.65, 'c': 0.719644}","{'x': 1421.99, 'y': 368.431, 'c': 0.773794}","{'x': 1375.1, 'y': 503.803, 'c': 0.892392}","{'x': 1292.58, 'y': 389.107, 'c': 0.818504}","{'x': 1313.15, 'y': 665.663, 'c': 0.573708}","{'x': 1260.13, 'y': 659.776, 'c': 0.575322}","{'x': 1239.7, 'y': 871.727, 'c': 0.695838}","{'x': 1283.83, 'y': 1074.85, 'c': 0.531021}","{'x': 1372.04, 'y': 668.589, 'c': 0.586516}","{'x': 1395.56, 'y': 901.049, 'c': 0.717705}","{'x': 1466.16, 'y': 1074.9, 'c': 0.0841837}","{'x': 1245.53, 'y': 274.169, 'c': 0.209284}","{'x': 1260.27, 'y': 271.324, 'c': 0.926862}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.86, 'y': 271.411, 'c': 0.895754}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.71, 'y': 1074.9, 'c': 0.110717}","{'x': 1283.81, 'y': 1074.91, 'c': 0.0963385}","{'x': 1292.54, 'y': 1074.89, 'c': 0.276466}",
"{'x': 1254.21, 'y': 294.728, 'c': 0.906386}","{'x': 1336.73, 'y': 383.009, 'c': 0.803578}","{'x': 1260.25, 'y': 386.089, 'c': 0.81049}","{'x': 1163.09, 'y': 459.529, 'c': 0.915301}","{'x': 1116.11, 'y': 388.984, 'c': 0.841778}","{'x': 1421.95, 'y': 368.48, 'c': 0.759173}","{'x': 1377.84, 'y': 503.827, 'c': 0.896811}","{'x': 1289.7, 'y': 388.995, 'c': 0.837577}","{'x': 1313.2, 'y': 665.686, 'c': 0.584}","{'x': 1260.11, 'y': 659.774, 'c': 0.598448}","{'x': 1239.73, 'y': 871.678, 'c': 0.705322}","{'x': 1283.82, 'y': 1074.85, 'c': 0.542995}","{'x': 1374.89, 'y': 668.622, 'c': 0.604482}","{'x': 1395.52, 'y': 898.116, 'c': 0.703642}","{'x': 1466.12, 'y': 1074.9, 'c': 0.0822277}","{'x': 1251.4, 'y': 274.187, 'c': 0.234074}","{'x': 1263.12, 'y': 271.386, 'c': 0.8973}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1328.02, 'y': 274.239, 'c': 0.901665}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.69, 'y': 1074.91, 'c': 0.112601}","{'x': 1283.81, 'y': 1074.91, 'c': 0.0981704}","{'x': 1292.54, 'y': 1074.89, 'c': 0.287517}",
"{'x': 1254.26, 'y': 294.837, 'c': 0.907737}","{'x': 1336.71, 'y': 380.178, 'c': 0.81026}","{'x': 1257.3, 'y': 386.085, 'c': 0.786219}","{'x': 1142.54, 'y': 433.047, 'c': 0.905862}","{'x': 1072, 'y': 371.399, 'c': 0.775904}","{'x': 1421.98, 'y': 368.426, 'c': 0.780892}","{'x': 1375.1, 'y': 503.647, 'c': 0.872761}","{'x': 1295.53, 'y': 388.971, 'c': 0.841878}","{'x': 1319.12, 'y': 665.64, 'c': 0.587326}","{'x': 1260.34, 'y': 659.77, 'c': 0.599101}","{'x': 1245.52, 'y': 868.784, 'c': 0.642616}","{'x': 1283.83, 'y': 1074.86, 'c': 0.469126}","{'x': 1375.05, 'y': 668.554, 'c': 0.616322}","{'x': 1395.59, 'y': 898.157, 'c': 0.700492}","{'x': 1463.33, 'y': 1074.9, 'c': 0.0780829}","{'x': 1254.25, 'y': 274.228, 'c': 0.232268}","{'x': 1263.19, 'y': 274.165, 'c': 0.877886}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.76, 'y': 274.217, 'c': 0.889746}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.68, 'y': 1074.9, 'c': 0.106446}","{'x': 1286.73, 'y': 1074.91, 'c': 0.0880259}","{'x': 1292.62, 'y': 1074.89, 'c': 0.225472}",
"{'x': 1254.33, 'y': 294.932, 'c': 0.900226}","{'x': 1336.74, 'y': 371.308, 'c': 0.824635}","{'x': 1257.33, 'y': 374.291, 'c': 0.73863}","{'x': 1136.54, 'y': 406.617, 'c': 0.779984}","{'x': 1030.59, 'y': 362.429, 'c': 0.771004}","{'x': 1422.02, 'y': 368.405, 'c': 0.789214}","{'x': 1374.97, 'y': 500.829, 'c': 0.867552}","{'x': 1298.42, 'y': 388.924, 'c': 0.847552}","{'x': 1319.1, 'y': 659.803, 'c': 0.591581}","{'x': 1263.17, 'y': 653.867, 'c': 0.608599}","{'x': 1245.48, 'y': 859.998, 'c': 0.65968}","{'x': 1283.79, 'y': 1074.86, 'c': 0.491492}","{'x': 1374.97, 'y': 665.642, 'c': 0.600253}","{'x': 1395.57, 'y': 898.164, 'c': 0.682248}","{'x': 1463.32, 'y': 1074.9, 'c': 0.0826802}","{'x': 1254.26, 'y': 277.196, 'c': 0.157553}","{'x': 1263.18, 'y': 274.306, 'c': 0.868779}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.73, 'y': 277.126, 'c': 0.872659}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.73, 'y': 1074.9, 'c': 0.10266}","{'x': 1283.81, 'y': 1074.91, 'c': 0.0885811}","{'x': 1292.59, 'y': 1074.89, 'c': 0.251119}",
"{'x': 1254.32, 'y': 294.94, 'c': 0.898065}","{'x': 1336.81, 'y': 365.594, 'c': 0.858657}","{'x': 1257.34, 'y': 365.514, 'c': 0.784585}","{'x': 1127.76, 'y': 386.139, 'c': 0.818838}","{'x': 1021.78, 'y': 353.701, 'c': 0.812987}","{'x': 1422.05, 'y': 365.592, 'c': 0.802513}","{'x': 1374.86, 'y': 500.779, 'c': 0.852134}","{'x': 1301.32, 'y': 386.131, 'c': 0.854282}","{'x': 1324.87, 'y': 665.653, 'c': 0.593162}","{'x': 1266.12, 'y': 659.794, 'c': 0.581933}","{'x': 1245.5, 'y': 859.973, 'c': 0.668765}","{'x': 1283.81, 'y': 1074.86, 'c': 0.43686}","{'x': 1375.11, 'y': 668.59, 'c': 0.592865}","{'x': 1395.62, 'y': 895.26, 'c': 0.690545}","{'x': 1463.34, 'y': 1074.9, 'c': 0.0698432}","{'x': 1254.24, 'y': 280.092, 'c': 0.119908}","{'x': 1263.17, 'y': 274.317, 'c': 0.871583}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.76, 'y': 277.14, 'c': 0.868669}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.57, 'y': 1074.89, 'c': 0.0953823}","{'x': 1286.68, 'y': 1074.91, 'c': 0.0791968}","{'x': 1292.62, 'y': 1074.89, 'c': 0.209735}",
"{'x': 1254.34, 'y': 294.866, 'c': 0.905148}","{'x': 1342.59, 'y': 365.534, 'c': 0.865138}","{'x': 1260.18, 'y': 365.474, 'c': 0.799224}","{'x': 1139.56, 'y': 392.012, 'c': 0.862706}","{'x': 1036.55, 'y': 356.661, 'c': 0.799925}","{'x': 1422.09, 'y': 365.562, 'c': 0.808481}","{'x': 1371.99, 'y': 500.82, 'c': 0.841256}","{'x': 1301.38, 'y': 385.968, 'c': 0.83876}","{'x': 1322.04, 'y': 662.759, 'c': 0.58967}","{'x': 1263.2, 'y': 656.845, 'c': 0.596682}","{'x': 1245.52, 'y': 860.023, 'c': 0.670538}","{'x': 1283.8, 'y': 1074.85, 'c': 0.505181}","{'x': 1377.84, 'y': 668.567, 'c': 0.586841}","{'x': 1398.41, 'y': 898.206, 'c': 0.709345}","{'x': 1466.13, 'y': 1074.9, 'c': 0.0825974}","{'x': 1254.3, 'y': 277.127, 'c': 0.130381}","{'x': 1263.24, 'y': 274.211, 'c': 0.874269}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.8, 'y': 274.281, 'c': 0.889189}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.7, 'y': 1074.9, 'c': 0.111283}","{'x': 1283.8, 'y': 1074.91, 'c': 0.0956556}","{'x': 1292.55, 'y': 1074.89, 'c': 0.265653}",
"{'x': 1254.34, 'y': 294.82, 'c': 0.9013}","{'x': 1345.59, 'y': 368.368, 'c': 0.856422}","{'x': 1260.3, 'y': 368.392, 'c': 0.788713}","{'x': 1145.41, 'y': 406.728, 'c': 0.862482}","{'x': 1048.2, 'y': 359.562, 'c': 0.818579}","{'x': 1422.12, 'y': 365.621, 'c': 0.802221}","{'x': 1371.99, 'y': 500.744, 'c': 0.82611}","{'x': 1304.21, 'y': 385.95, 'c': 0.841374}","{'x': 1324.91, 'y': 671.576, 'c': 0.595874}","{'x': 1266.09, 'y': 668.6, 'c': 0.575846}","{'x': 1254.21, 'y': 871.687, 'c': 0.677349}","{'x': 1283.8, 'y': 1074.84, 'c': 0.501937}","{'x': 1377.91, 'y': 674.54, 'c': 0.582123}","{'x': 1401.47, 'y': 906.943, 'c': 0.784755}","{'x': 1466.15, 'y': 1074.9, 'c': 0.0710024}","{'x': 1254.31, 'y': 274.242, 'c': 0.180087}","{'x': 1263.27, 'y': 271.372, 'c': 0.882061}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.92, 'y': 271.448, 'c': 0.894251}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.71, 'y': 1074.9, 'c': 0.110281}","{'x': 1283.79, 'y': 1074.91, 'c': 0.0954386}","{'x': 1292.55, 'y': 1074.89, 'c': 0.267917}",
"{'x': 1254.34, 'y': 294.806, 'c': 0.894417}","{'x': 1348.48, 'y': 368.391, 'c': 0.861626}","{'x': 1269.02, 'y': 368.505, 'c': 0.742737}","{'x': 1148.35, 'y': 412.556, 'c': 0.86843}","{'x': 1057.13, 'y': 365.469, 'c': 0.797297}","{'x': 1422.11, 'y': 365.549, 'c': 0.805149}","{'x': 1372.01, 'y': 500.788, 'c': 0.837757}","{'x': 1304.26, 'y': 386.087, 'c': 0.868722}","{'x': 1324.98, 'y': 668.654, 'c': 0.614404}","{'x': 1269.06, 'y': 665.673, 'c': 0.587244}","{'x': 1251.39, 'y': 862.927, 'c': 0.696082}","{'x': 1283.79, 'y': 1074.84, 'c': 0.532383}","{'x': 1377.93, 'y': 671.622, 'c': 0.596827}","{'x': 1401.47, 'y': 901.1, 'c': 0.738764}","{'x': 1466.21, 'y': 1074.9, 'c': 0.0676111}","{'x': 1254.35, 'y': 271.447, 'c': 0.219379}","{'x': 1266.05, 'y': 271.349, 'c': 0.881177}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.91, 'y': 274.249, 'c': 0.867336}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.64, 'y': 1074.89, 'c': 0.11755}","{'x': 1283.76, 'y': 1074.91, 'c': 0.106426}","{'x': 1289.68, 'y': 1074.88, 'c': 0.294306}",
"{'x': 1254.24, 'y': 294.856, 'c': 0.89547}","{'x': 1345.59, 'y': 368.372, 'c': 0.850646}","{'x': 1266.16, 'y': 374.265, 'c': 0.73789}","{'x': 1151.37, 'y': 418.423, 'c': 0.830525}","{'x': 1060.09, 'y': 365.592, 'c': 0.826735}","{'x': 1422.05, 'y': 365.422, 'c': 0.820231}","{'x': 1372.08, 'y': 497.899, 'c': 0.827871}","{'x': 1301.39, 'y': 385.983, 'c': 0.846639}","{'x': 1325.01, 'y': 668.536, 'c': 0.609127}","{'x': 1269.1, 'y': 662.734, 'c': 0.571604}","{'x': 1254.21, 'y': 868.731, 'c': 0.688017}","{'x': 1283.84, 'y': 1074.84, 'c': 0.508172}","{'x': 1377.94, 'y': 668.666, 'c': 0.604215}","{'x': 1401.41, 'y': 898.188, 'c': 0.716319}","{'x': 1466.22, 'y': 1074.9, 'c': 0.0645812}","{'x': 1251.4, 'y': 274.277, 'c': 0.165123}","{'x': 1263.16, 'y': 271.411, 'c': 0.890955}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.75, 'y': 274.185, 'c': 0.905595}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.66, 'y': 1074.89, 'c': 0.116695}","{'x': 1283.74, 'y': 1074.91, 'c': 0.103412}","{'x': 1292.57, 'y': 1074.88, 'c': 0.281269}",
"{'x': 1251.38, 'y': 294.89, 'c': 0.888095}","{'x': 1339.73, 'y': 365.634, 'c': 0.832157}","{'x': 1263.21, 'y': 377.272, 'c': 0.753108}","{'x': 1160.13, 'y': 430.17, 'c': 0.868878}","{'x': 1071.94, 'y': 377.219, 'c': 0.798105}","{'x': 1419.15, 'y': 362.641, 'c': 0.814353}","{'x': 1371.96, 'y': 495.004, 'c': 0.812696}","{'x': 1298.4, 'y': 386.096, 'c': 0.834992}","{'x': 1324.89, 'y': 665.681, 'c': 0.597852}","{'x': 1266.14, 'y': 659.794, 'c': 0.580802}","{'x': 1254.25, 'y': 868.721, 'c': 0.698198}","{'x': 1283.86, 'y': 1074.85, 'c': 0.48086}","{'x': 1377.85, 'y': 668.634, 'c': 0.595428}","{'x': 1401.39, 'y': 901.064, 'c': 0.729409}","{'x': 1466.22, 'y': 1074.9, 'c': 0.063285}","{'x': 1248.44, 'y': 277.114, 'c': 0.140705}","{'x': 1260.29, 'y': 274.194, 'c': 0.910521}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.89, 'y': 274.201, 'c': 0.896319}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.58, 'y': 1074.89, 'c': 0.114295}","{'x': 1283.76, 'y': 1074.91, 'c': 0.0947848}","{'x': 1292.61, 'y': 1074.89, 'c': 0.243164}",
"{'x': 1251.33, 'y': 294.952, 'c': 0.876392}","{'x': 1336.8, 'y': 368.428, 'c': 0.832102}","{'x': 1260.33, 'y': 383.015, 'c': 0.769366}","{'x': 1163, 'y': 436.021, 'c': 0.924735}","{'x': 1080.71, 'y': 383.127, 'c': 0.815314}","{'x': 1419.1, 'y': 362.633, 'c': 0.81165}","{'x': 1360.24, 'y': 492.014, 'c': 0.814098}","{'x': 1292.56, 'y': 386.016, 'c': 0.828564}","{'x': 1321.97, 'y': 668.582, 'c': 0.587915}","{'x': 1263.17, 'y': 662.718, 'c': 0.583239}","{'x': 1251.41, 'y': 865.863, 'c': 0.69221}","{'x': 1283.81, 'y': 1074.86, 'c': 0.440673}","{'x': 1375.08, 'y': 671.529, 'c': 0.587227}","{'x': 1398.61, 'y': 901.152, 'c': 0.728242}","{'x': 1466.19, 'y': 1074.9, 'c': 0.0642084}","{'x': 1245.54, 'y': 277.171, 'c': 0.123169}","{'x': 1260.21, 'y': 274.287, 'c': 0.908776}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.79, 'y': 271.451, 'c': 0.894123}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.57, 'y': 1074.89, 'c': 0.10105}","{'x': 1283.78, 'y': 1074.91, 'c': 0.0843348}","{'x': 1292.64, 'y': 1074.89, 'c': 0.218202}",
