Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
" 1254.3,  283.021,  0.842255"," 1354.28,  362.598,  0.871791"," 1301.46,  365.598,  0.751606"," 1289.69,  506.732,  0.631261"," 1230.73,  456.659,  0.803936"," 1416.18,  359.524,  0.729499"," 1313.24,  477.284,  0.796323"," 1274.92,  362.375,  0.835104"," 1330.95,  662.722,  0.593058"," 1283.76,  653.94,  0.579259"," 1254.31,  859.95,  0.71049"," 1283.92,  1074.87,  0.420194"," 1380.95,  668.562,  0.548848"," 1392.61,  901.173,  0.735025"," 1463.34,  1074.9,  0.0727537"," 1257.14,  265.422,  0.135717"," 1263.15,  265.385,  0.868014"," 0,  0,  0"," 1327.74,  265.304,  0.825441"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1295.51,  1074.9,  0.198006",
" 1251.33,  285.982,  0.817744"," 1351.55,  362.632,  0.874539"," 1301.45,  368.41,  0.736183"," 1298.42,  506.761,  0.612662"," 1233.6,  456.762,  0.84086"," 1413.25,  359.577,  0.733738"," 1310.35,  477.342,  0.809127"," 1266.14,  359.538,  0.82783"," 1330.92,  662.725,  0.592307"," 1283.83,  656.841,  0.575165"," 1254.33,  859.952,  0.678922"," 1283.88,  1074.87,  0.381876"," 1378.02,  668.555,  0.546833"," 1386.77,  898.13,  0.705566"," 1466.12,  1074.9,  0.0652838"," 1254.22,  268.181,  0.149268"," 1260.3,  265.373,  0.884308"," 0,  0,  0"," 1324.91,  265.336,  0.829041"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1295.52,  1074.9,  0.175891",
" 1245.48,  288.862,  0.819613"," 1351.47,  362.624,  0.87196"," 1301.37,  368.437,  0.702171"," 1301.36,  506.704,  0.631535"," 1233.8,  456.803,  0.869575"," 1410.31,  359.551,  0.727382"," 1310.29,  480.112,  0.819523"," 1269.02,  359.526,  0.821131"," 1330.83,  656.845,  0.596687"," 1283.69,  650.979,  0.597831"," 1254.3,  859.872,  0.679706"," 1283.82,  1074.86,  0.46014"," 1377.98,  662.758,  0.547349"," 1389.72,  901.099,  0.711912"," 1466.15,  1074.9,  0.0547262"," 1242.58,  268.34,  0.179966"," 1260.25,  268.169,  0.893062"," 0,  0,  0"," 1324.9,  268.268,  0.857588"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.64,  1074.89,  0.102725"," 1286.68,  1074.91,  0.0882152"," 1292.62,  1074.89,  0.225226",
" 1245.52,  288.888,  0.824202"," 1351.48,  362.598,  0.875762"," 1301.36,  368.36,  0.716837"," 1304.26,  503.889,  0.65313"," 1236.79,  456.81,  0.837457"," 1413.21,  359.524,  0.722823"," 1313.22,  480.115,  0.788942"," 1266.1,  356.665,  0.811313"," 1330.82,  656.874,  0.597092"," 1283.68,  651.009,  0.595756"," 1257.14,  859.909,  0.705886"," 1283.87,  1074.87,  0.435187"," 1378,  665.62,  0.552763"," 1392.64,  901.132,  0.726982"," 1466.23,  1074.9,  0.0514206"," 1245.49,  268.345,  0.162179"," 1260.21,  268.194,  0.908205"," 0,  0,  0"," 1319.12,  268.219,  0.837294"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1295.5,  1074.9,  0.205094",
" 1245.52,  288.884,  0.833597"," 1351.38,  362.432,  0.863694"," 1289.64,  362.476,  0.691327"," 1286.77,  500.88,  0.601499"," 1236.56,  447.843,  0.779299"," 1416.17,  359.585,  0.728839"," 1319.1,  480.234,  0.814895"," 1269.06,  359.5,  0.804599"," 1330.75,  656.879,  0.600423"," 1280.9,  651.031,  0.599848"," 1257.22,  862.85,  0.728731"," 1283.79,  1074.87,  0.429639"," 1377.92,  662.759,  0.556749"," 1398.43,  904.105,  0.76019"," 1466.29,  1074.9,  0.0511228"," 1251.37,  268.3,  0.134402"," 1260.18,  268.175,  0.909005"," 0,  0,  0"," 1322.04,  268.177,  0.859055"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.59,  1074.9,  0.198188",
" 1263.16,  285.928,  0.813502"," 1363.26,  371.318,  0.787256"," 1292.56,  383.058,  0.725458"," 1283.67,  497.932,  0.676347"," 1230.7,  444.921,  0.796486"," 1430.98,  365.403,  0.788523"," 1351.39,  489.07,  0.817166"," 1304.44,  359.564,  0.797934"," 1327.89,  668.58,  0.614938"," 1274.96,  659.805,  0.569642"," 1254.29,  874.682,  0.718525"," 1283.91,  1074.88,  0.343697"," 1378.01,  671.628,  0.573311"," 1401.45,  901.107,  0.734002"," 1466.24,  1074.9,  0.0623663"," 1260.28,  268.229,  0.293705"," 1280.89,  262.399,  0.856921"," 0,  0,  0"," 1348.43,  256.596,  0.743398"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1295.51,  1074.9,  0.149029",
" 1260.17,  285.987,  0.874342"," 1363.23,  365.473,  0.820557"," 1298.48,  368.444,  0.695381"," 1280.85,  489.056,  0.614872"," 1233.78,  447.861,  0.800386"," 1427.94,  362.573,  0.786082"," 1339.72,  483.172,  0.824685"," 1295.55,  353.671,  0.78931"," 1330.75,  662.716,  0.59779"," 1280.8,  653.933,  0.573968"," 1254.3,  871.722,  0.710385"," 1283.91,  1074.87,  0.435369"," 1378.03,  668.582,  0.569595"," 1398.64,  886.505,  0.71644"," 1466.21,  1074.9,  0.0808662"," 1260.09,  268.27,  0.339254"," 1280.67,  262.394,  0.859085"," 0,  0,  0"," 1339.66,  259.484,  0.763109"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.59,  1074.89,  0.100058"," 1286.69,  1074.92,  0.0806979"," 1295.5,  1074.9,  0.204828",
" 1257.37,  283.027,  0.861963"," 1357.41,  362.56,  0.8378"," 1304.26,  365.381,  0.757551"," 1283.77,  489.104,  0.577336"," 1236.58,  450.85,  0.815664"," 1422.2,  362.41,  0.80082"," 1330.83,  483.147,  0.889231"," 1286.65,  356.584,  0.805838"," 1330.87,  653.865,  0.589293"," 1280.93,  648.072,  0.575347"," 1254.26,  868.721,  0.69016"," 1283.86,  1074.87,  0.409191"," 1380.9,  659.807,  0.544332"," 1398.64,  892.341,  0.703261"," 1466.24,  1074.9,  0.0691318"," 1257.3,  268.346,  0.373596"," 1274.98,  262.405,  0.834106"," 0,  0,  0"," 1336.7,  265.3,  0.8145"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.65,  1074.89,  0.0938442"," 1283.76,  1074.92,  0.0767944"," 1295.49,  1074.89,  0.193628",
" 1254.35,  285.929,  0.842299"," 1354.43,  365.336,  0.865123"," 1304.25,  365.553,  0.760836"," 1286.78,  494.945,  0.550798"," 1233.75,  447.902,  0.795453"," 1421.99,  362.403,  0.786669"," 1327.82,  480.342,  0.863107"," 1283.68,  356.669,  0.817173"," 1330.95,  665.66,  0.577816"," 1283.71,  659.79,  0.55921"," 1257.21,  877.492,  0.749693"," 1283.83,  1074.86,  0.458438"," 1380.98,  668.623,  0.532435"," 1398.51,  904.149,  0.765612"," 1466.24,  1074.9,  0.072908"," 1254.3,  268.312,  0.33263"," 1266.13,  265.432,  0.862542"," 0,  0,  0"," 1330.83,  265.296,  0.853783"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.7,  1074.9,  0.0993883"," 1283.77,  1074.91,  0.085585"," 1292.6,  1074.89,  0.218556",
" 1248.42,  291.743,  0.844026"," 1351.37,  362.584,  0.867791"," 1286.7,  362.633,  0.728572"," 1283.82,  503.848,  0.547069"," 1233.7,  453.797,  0.813062"," 1416.15,  362.498,  0.757232"," 1322.04,  483.147,  0.831738"," 1277.85,  362.596,  0.835098"," 1330.94,  662.708,  0.592524"," 1283.74,  656.832,  0.577602"," 1257.21,  862.928,  0.708571"," 1283.84,  1074.87,  0.390556"," 1380.95,  665.674,  0.550024"," 1395.61,  903.959,  0.71082"," 1463.34,  1074.9,  0.0639679"," 1245.46,  271.246,  0.194929"," 1260.29,  268.293,  0.906885"," 0,  0,  0"," 1324.94,  265.447,  0.829768"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1272,  1074.9,  0.0785098"," 0,  0,  0"," 1292.6,  1074.9,  0.176592",
" 1242.6,  291.916,  0.885229"," 1348.44,  365.453,  0.843113"," 1283.83,  368.449,  0.719287"," 1283.84,  521.419,  0.62327"," 1236.58,  456.75,  0.820292"," 1410.29,  362.535,  0.766301"," 1316.16,  483.308,  0.799769"," 1266.08,  365.378,  0.836377"," 1330.91,  662.718,  0.611922"," 1283.73,  653.93,  0.609217"," 1254.28,  862.864,  0.697752"," 1283.83,  1074.85,  0.48547"," 1380.86,  668.561,  0.56374"," 1389.67,  901.16,  0.712839"," 1466.18,  1074.9,  0.0762915"," 1242.52,  271.375,  0.24726"," 1260.17,  268.442,  0.930144"," 0,  0,  0"," 1324.97,  268.415,  0.885451"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1280.8,  1074.89,  0.112448"," 1277.86,  1074.89,  0.0962764"," 1292.59,  1074.89,  0.260078",
" 1239.58,  294.897,  0.910101"," 1348.44,  365.565,  0.823053"," 1286.73,  371.405,  0.695511"," 1286.71,  518.485,  0.606197"," 1236.56,  456.703,  0.788611"," 1404.49,  362.564,  0.776357"," 1313.18,  486.159,  0.799646"," 1263.25,  368.51,  0.803846"," 1331,  662.729,  0.605528"," 1283.8,  653.94,  0.604787"," 1251.4,  857.072,  0.693836"," 1283.7,  1074.82,  0.566366"," 1380.98,  668.578,  0.554627"," 1386.81,  901.07,  0.713992"," 1463.34,  1074.9,  0.0743217"," 1236.77,  274.318,  0.147986"," 1257.2,  271.36,  0.929815"," 0,  0,  0"," 1316.13,  271.244,  0.849103"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1269.02,  1074.88,  0.111786"," 1269.01,  1074.87,  0.109935"," 1289.64,  1074.87,  0.346269",
" 1236.78,  294.985,  0.915518"," 1345.57,  368.36,  0.797214"," 1286.73,  377.195,  0.666708"," 1289.64,  518.473,  0.601842"," 1236.6,  456.692,  0.782425"," 1401.55,  362.605,  0.795319"," 1310.31,  489.04,  0.793328"," 1263.15,  368.517,  0.80905"," 1330.91,  662.71,  0.61042"," 1283.78,  653.943,  0.607141"," 1254.35,  856.958,  0.679413"," 1283.71,  1074.85,  0.553186"," 1378.07,  668.554,  0.565143"," 1386.76,  901.099,  0.72075"," 1460.38,  1074.9,  0.0855732"," 1236.67,  277.13,  0.170163"," 1257.11,  274.21,  0.906557"," 0,  0,  0"," 1310.31,  271.231,  0.864836"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1280.85,  1074.9,  0.116488"," 1280.84,  1074.91,  0.108503"," 1289.6,  1074.89,  0.297313",
" 1236.65,  294.887,  0.918096"," 1339.65,  365.45,  0.819844"," 1283.68,  365.573,  0.70731"," 1298.46,  509.64,  0.517609"," 1239.58,  456.785,  0.748331"," 1401.52,  362.603,  0.789509"," 1310.27,  486.252,  0.798122"," 1260.27,  365.388,  0.824316"," 1330.97,  656.855,  0.603252"," 1283.82,  651.026,  0.608911"," 1251.41,  856.992,  0.679141"," 1283.79,  1074.85,  0.540193"," 1380.94,  662.742,  0.55502"," 1386.72,  895.239,  0.716951"," 1460.37,  1074.9,  0.0848107"," 1236.56,  274.222,  0.254016"," 1254.38,  274.227,  0.89867"," 0,  0,  0"," 1310.3,  274.181,  0.854542"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.74,  1074.9,  0.125328"," 1283.79,  1074.91,  0.109164"," 1289.7,  1074.89,  0.278379",
" 1236.65,  294.861,  0.922805"," 1336.8,  365.372,  0.817208"," 1283.69,  365.509,  0.717683"," 1301.38,  503.884,  0.52417"," 1242.52,  456.688,  0.711339"," 1401.5,  362.562,  0.791213"," 1310.24,  486.112,  0.807155"," 1260.21,  362.526,  0.839701"," 1330.91,  653.877,  0.626048"," 1283.82,  650.938,  0.624836"," 1254.24,  856.877,  0.662234"," 1283.79,  1074.85,  0.549593"," 1378.07,  659.755,  0.568876"," 1383.89,  889.347,  0.703009"," 1460.33,  1074.9,  0.0726773"," 1236.57,  274.205,  0.215592"," 1254.32,  274.197,  0.891838"," 0,  0,  0"," 1307.48,  271.436,  0.865241"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.71,  1074.9,  0.121266"," 1286.68,  1074.91,  0.108017"," 1289.67,  1074.89,  0.284426",
" 1236.71,  294.921,  0.900892"," 1339.64,  365.409,  0.814034"," 1283.77,  368.417,  0.711771"," 1295.56,  503.678,  0.472237"," 1242.53,  456.575,  0.698474"," 1401.43,  362.462,  0.794884"," 1307.35,  483.13,  0.863237"," 1260.19,  362.53,  0.850993"," 1330.96,  650.974,  0.619798"," 1283.88,  648.082,  0.618042"," 1257.18,  853.99,  0.628408"," 1283.78,  1074.86,  0.479017"," 1378.07,  656.843,  0.563164"," 1386.78,  889.38,  0.689853"," 1463.24,  1074.9,  0.0628583"," 1236.57,  274.278,  0.129582"," 1254.29,  271.421,  0.892347"," 0,  0,  0"," 1307.48,  274.215,  0.877205"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.66,  1074.9,  0.103852"," 1283.8,  1074.91,  0.090946"," 1289.7,  1074.89,  0.230266",
" 1236.64,  294.735,  0.913775"," 1336.78,  365.406,  0.819518"," 1283.85,  371.314,  0.719548"," 1295.54,  503.728,  0.55961"," 1239.64,  453.807,  0.739796"," 1398.57,  359.585,  0.780952"," 1307.28,  480.334,  0.862406"," 1260.2,  359.501,  0.813883"," 1330.86,  648.073,  0.622586"," 1283.8,  648.005,  0.625508"," 1257.19,  856.992,  0.654169"," 1283.78,  1074.86,  0.414436"," 1377.94,  653.892,  0.565627"," 1392.67,  895.223,  0.683858"," 1463.27,  1074.9,  0.0563713"," 1233.84,  274.231,  0.141991"," 1254.25,  271.296,  0.893486"," 0,  0,  0"," 1307.39,  271.351,  0.910613"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.61,  1074.89,  0.190625",
" 1236.6,  291.809,  0.901515"," 1339.67,  365.398,  0.818518"," 1286.65,  371.363,  0.726368"," 1292.56,  500.857,  0.624319"," 1236.6,  450.866,  0.759596"," 1398.55,  359.512,  0.773315"," 1307.19,  480.158,  0.853152"," 1260.15,  356.576,  0.813084"," 1330.86,  650.942,  0.608029"," 1283.8,  648.028,  0.611235"," 1257.24,  856.902,  0.673738"," 1283.79,  1074.87,  0.439676"," 1377.92,  656.821,  0.551428"," 1395.52,  901.118,  0.680662"," 0,  0,  0"," 1236.55,  271.326,  0.230785"," 1254.31,  268.452,  0.89877"," 0,  0,  0"," 1307.41,  271.378,  0.898481"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.58,  1074.89,  0.0966247"," 1286.7,  1074.91,  0.0815974"," 1292.57,  1074.89,  0.205305",
" 1236.59,  291.83,  0.901502"," 1336.71,  365.42,  0.828689"," 1283.71,  371.383,  0.743358"," 1286.81,  503.897,  0.658758"," 1233.77,  456.606,  0.79648"," 1398.55,  359.529,  0.774621"," 1304.45,  480.149,  0.861893"," 1260.13,  356.655,  0.811413"," 1330.82,  650.935,  0.610492"," 1283.75,  648.018,  0.621303"," 1257.21,  854.038,  0.677772"," 1283.79,  1074.86,  0.500389"," 1377.89,  653.937,  0.550843"," 1392.69,  901.047,  0.698449"," 1466.11,  1074.9,  0.0511037"," 1236.57,  271.273,  0.208756"," 1254.27,  268.407,  0.888076"," 0,  0,  0"," 1307.39,  271.326,  0.894664"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.79,  1074.9,  0.110197"," 1283.73,  1074.91,  0.0962598"," 1292.54,  1074.89,  0.253128",
" 1233.85,  291.789,  0.915876"," 1333.89,  365.367,  0.835832"," 1283.69,  371.303,  0.733317"," 1289.68,  503.768,  0.590781"," 1233.66,  453.728,  0.772845"," 1398.53,  359.481,  0.773648"," 1310.26,  480.317,  0.838599"," 1260.28,  359.608,  0.8147"," 1330.85,  650.941,  0.613088"," 1283.8,  648.06,  0.614344"," 1257.23,  854.068,  0.679414"," 1283.81,  1074.85,  0.518812"," 1377.89,  653.917,  0.556111"," 1392.61,  901.036,  0.710872"," 0,  0,  0"," 1233.85,  271.243,  0.179798"," 1251.41,  268.414,  0.885038"," 0,  0,  0"," 1307.24,  271.212,  0.916728"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.74,  1074.9,  0.114342"," 1283.81,  1074.91,  0.101331"," 1289.7,  1074.89,  0.268417",
" 1233.73,  291.824,  0.921089"," 1345.56,  365.411,  0.808458"," 1292.62,  371.327,  0.648018"," 1295.53,  506.806,  0.565599"," 1233.82,  456.72,  0.826943"," 1398.53,  359.607,  0.783192"," 1327.76,  489.058,  0.823019"," 1274.85,  385.954,  0.83816"," 1330.83,  650.983,  0.613182"," 1283.78,  648.065,  0.62065"," 1254.33,  859.947,  0.698029"," 1283.88,  1074.86,  0.528404"," 1377.91,  656.835,  0.555253"," 1386.77,  895.268,  0.711407"," 1460.4,  1074.9,  0.0765775"," 1233.78,  271.242,  0.167063"," 1248.46,  268.396,  0.873786"," 0,  0,  0"," 1304.46,  268.456,  0.917559"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.68,  1074.89,  0.120044"," 1286.75,  1074.91,  0.104873"," 1292.61,  1074.89,  0.273946",
" 1230.7,  291.927,  0.88546"," 1336.76,  365.389,  0.819932"," 1280.78,  365.559,  0.739483"," 1280.75,  503.831,  0.6553"," 1230.69,  453.756,  0.793823"," 1398.52,  362.494,  0.797562"," 1333.87,  500.805,  0.828371"," 1280.78,  389.077,  0.875533"," 1327.98,  659.782,  0.609185"," 1280.88,  653.936,  0.603228"," 1254.33,  859.961,  0.710978"," 1283.9,  1074.87,  0.490256"," 1375.09,  665.614,  0.568124"," 1389.67,  901.159,  0.726505"," 1460.29,  1074.9,  0.0828625"," 1230.78,  271.266,  0.148806"," 1242.53,  268.458,  0.880011"," 0,  0,  0"," 1304.33,  268.44,  0.90178"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.6,  1074.89,  0.11155"," 1289.66,  1074.91,  0.0940951"," 1295.52,  1074.89,  0.237563",
" 1224.87,  294.731,  0.883856"," 1336.7,  365.588,  0.82432"," 1280.72,  371.357,  0.723492"," 1283.7,  503.862,  0.678658"," 1230.74,  453.767,  0.786855"," 1398.51,  362.622,  0.81347"," 1345.59,  500.793,  0.821336"," 1280.66,  389.04,  0.853941"," 1327.93,  656.879,  0.60807"," 1280.84,  653.884,  0.606831"," 1257.22,  859.909,  0.70412"," 1283.87,  1074.87,  0.48515"," 1375.04,  662.751,  0.56525"," 1380.96,  892.321,  0.711166"," 1457.41,  1074.9,  0.112621"," 1227.84,  274.194,  0.0913666"," 1236.83,  271.235,  0.907557"," 0,  0,  0"," 1304.29,  271.266,  0.903929"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.59,  1074.89,  0.106397"," 1289.64,  1074.91,  0.0913197"," 1295.49,  1074.89,  0.233153",
" 1224.87,  294.823,  0.880082"," 1330.93,  365.622,  0.845259"," 1277.86,  374.32,  0.697358"," 1269.07,  503.7,  0.63531"," 1227.86,  453.722,  0.765836"," 1395.59,  362.597,  0.792087"," 1330.9,  486.186,  0.854821"," 1260.33,  386.09,  0.87536"," 1328.01,  653.883,  0.630908"," 1280.93,  650.96,  0.643295"," 1257.13,  857.045,  0.702418"," 1283.81,  1074.86,  0.477449"," 1377.83,  656.864,  0.584636"," 1383.81,  895.199,  0.710182"," 1460.37,  1074.9,  0.0813042"," 1222,  274.337,  0.112296"," 1236.74,  271.409,  0.900823"," 0,  0,  0"," 1304.21,  271.358,  0.89213"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.68,  1074.9,  0.109621"," 1286.75,  1074.91,  0.0936349"," 1292.6,  1074.89,  0.229474",
" 1221.95,  294.897,  0.874136"," 1330.77,  371.388,  0.848653"," 1280.71,  386.166,  0.782698"," 1280.81,  503.731,  0.565394"," 1227.87,  453.68,  0.650055"," 1389.71,  362.45,  0.769472"," 1304.21,  459.727,  0.81399"," 1236.83,  383.141,  0.782736"," 1328.01,  656.841,  0.612163"," 1283.67,  653.915,  0.609547"," 1257.22,  859.842,  0.700037"," 1283.78,  1074.87,  0.458862"," 1375.04,  659.816,  0.56136"," 1383.85,  895.223,  0.710255"," 1457.4,  1074.9,  0.0790525"," 1224.87,  277.164,  0.0696813"," 1236.65,  274.189,  0.904635"," 0,  0,  0"," 1298.49,  271.309,  0.86492"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.65,  1074.9,  0.104327"," 1286.73,  1074.91,  0.0880154"," 1292.56,  1074.9,  0.215218",
" 1224.84,  294.938,  0.868088"," 1333.79,  365.502,  0.768627"," 1286.76,  386.033,  0.589156"," 1266.14,  494.982,  0.36828"," 1219.08,  444.925,  0.491402"," 1380.9,  347.865,  0.742706"," 1254.27,  415.583,  0.787365"," 1174.85,  356.604,  0.772058"," 1328.01,  650.959,  0.601808"," 1283.73,  648.092,  0.602647"," 1257.29,  857.046,  0.714896"," 1283.8,  1074.87,  0.466655"," 1374.96,  653.92,  0.547547"," 1383.89,  895.247,  0.719059"," 1460.36,  1074.9,  0.0736777"," 1224.88,  277.141,  0.0867623"," 1236.69,  274.255,  0.903252"," 0,  0,  0"," 1301.43,  274.169,  0.875251"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.72,  1074.9,  0.102515"," 1286.69,  1074.92,  0.086849"," 1289.7,  1074.89,  0.216263",
" 1227.88,  297.737,  0.857944"," 1333.77,  362.539,  0.6982"," 1292.55,  388.974,  0.534038"," 1277.87,  509.655,  0.656822"," 1216.16,  453.795,  0.712785"," 1374.96,  338.963,  0.780885"," 1286.69,  374.285,  0.594134"," 1163.01,  362.57,  0.611488"," 1327.94,  650.983,  0.592346"," 1283.64,  650.933,  0.590043"," 1257.34,  859.996,  0.699178"," 1283.83,  1074.87,  0.4249"," 1374.96,  656.804,  0.537985"," 1386.72,  895.226,  0.702956"," 1463.23,  1074.9,  0.0645318"," 1227.89,  280.052,  0.11613"," 1239.57,  274.313,  0.873471"," 0,  0,  0"," 1301.44,  271.392,  0.887475"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.55,  1074.9,  0.192473",
" 1230.75,  297.737,  0.869261"," 1330.97,  362.513,  0.69884"," 1292.58,  389.024,  0.556918"," 1277.86,  515.597,  0.591038"," 1219,  453.699,  0.697362"," 1372.02,  338.886,  0.706507"," 1260.28,  344.827,  0.689965"," 1113.03,  336.004,  0.624163"," 1328.01,  659.795,  0.579237"," 1280.92,  656.864,  0.573821"," 1260.18,  874.657,  0.714767"," 1283.83,  1074.87,  0.398463"," 1375.1,  665.611,  0.540418"," 1386.73,  898.16,  0.716355"," 1463.26,  1074.9,  0.0769815"," 1227.88,  280.095,  0.139967"," 1239.62,  274.297,  0.868074"," 0,  0,  0"," 1304.19,  271.382,  0.877428"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.72,  1074.9,  0.177608",
" 1230.69,  297.761,  0.865338"," 1330.98,  362.498,  0.709681"," 1298.47,  388.994,  0.587663"," 1280.76,  515.574,  0.567011"," 1224.86,  450.754,  0.677938"," 1369.1,  338.866,  0.680572"," 1189.53,  339.043,  0.663587"," 1074.77,  318.381,  0.767557"," 1327.96,  662.737,  0.582927"," 1280.9,  659.791,  0.573561"," 1257.36,  859.997,  0.678464"," 1283.84,  1074.87,  0.422153"," 1375.03,  665.664,  0.540456"," 1383.82,  892.329,  0.704815"," 1460.37,  1074.9,  0.0800006"," 1227.89,  280.095,  0.125278"," 1239.61,  274.334,  0.864616"," 0,  0,  0"," 1304.24,  271.416,  0.867363"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.62,  1074.9,  0.092423"," 1283.78,  1074.92,  0.076965"," 1292.55,  1074.9,  0.193779",
" 1227.82,  297.864,  0.828319"," 1330.97,  362.504,  0.723489"," 1286.68,  388.938,  0.64926"," 1280.71,  509.66,  0.604881"," 1219.07,  441.967,  0.653973"," 1374.94,  338.875,  0.723688"," 1283.68,  344.846,  0.719184"," 1186.64,  341.928,  0.778557"," 1327.96,  659.789,  0.570477"," 1280.92,  656.863,  0.558896"," 1263.1,  877.542,  0.647352"," 1283.89,  1074.88,  0.278685"," 1374.97,  662.73,  0.526456"," 1383.8,  892.275,  0.698261"," 1460.4,  1074.9,  0.0814433"," 1227.85,  283.059,  0.095521"," 1236.61,  277.179,  0.89002"," 0,  0,  0"," 1295.58,  271.428,  0.811684"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.7,  1074.9,  0.111148",
" 1221.93,  306.572,  0.819083"," 1330.95,  359.549,  0.685406"," 1286.76,  385.996,  0.511459"," 1280.84,  509.682,  0.583645"," 1221.99,  442.032,  0.607463"," 1372.04,  338.868,  0.72611"," 1286.74,  362.582,  0.520044"," 1142.51,  342.05,  0.545574"," 1327.91,  662.733,  0.587695"," 1283.73,  662.707,  0.566498"," 1266.08,  880.475,  0.66284"," 1283.85,  1074.88,  0.34303"," 1372.02,  665.617,  0.535043"," 1389.65,  901.126,  0.715935"," 1460.34,  1074.9,  0.0978679"," 1227.76,  288.932,  0.0641826"," 1233.76,  280.171,  0.888807"," 0,  0,  0"," 1289.63,  274.235,  0.819275"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.65,  1074.9,  0.14637",
" 1216.09,  309.582,  0.855608"," 1324.87,  347.866,  0.692671"," 1274.95,  365.408,  0.505203"," 1216.04,  436.174,  0.0953981"," 0,  0,  0"," 1360.27,  339.056,  0.739535"," 1239.56,  409.594,  0.83733"," 1166.09,  350.8,  0.817919"," 1330.82,  648.039,  0.557617"," 1286.73,  648.087,  0.530314"," 1263.12,  871.69,  0.640009"," 1283.84,  1074.88,  0.329719"," 1372.1,  648.068,  0.510189"," 1380.95,  898.2,  0.722919"," 1457.39,  1074.9,  0.0952737"," 1219.05,  288.871,  0.0714366"," 1233.68,  288.85,  0.90643"," 0,  0,  0"," 1286.66,  277.185,  0.841365"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.68,  1074.9,  0.14417",
" 1213.19,  306.614,  0.868151"," 1324.95,  359.587,  0.684724"," 1283.8,  371.325,  0.524193"," 1263.14,  497.913,  0.34568"," 1213.13,  436.143,  0.408687"," 1357.31,  344.806,  0.703247"," 1277.92,  441.967,  0.791324"," 1192.53,  362.512,  0.840252"," 1330.83,  648.052,  0.457792"," 1292.62,  650.955,  0.402878"," 1260.23,  862.94,  0.377662"," 1280.93,  1074.85,  0.259223"," 1366.15,  648.046,  0.41721"," 1380.87,  901.101,  0.509714"," 1451.52,  1074.9,  0.0569236"," 1213.18,  288.933,  0.138728"," 1233.59,  288.877,  0.896147"," 0,  0,  0"," 1283.83,  280.116,  0.8637"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.69,  1074.87,  0.107316",
