Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"{'x': 1260.32, 'y': 268.205, 'c': 0.882366}","{'x': 1372.07, 'y': 344.896, 'c': 0.794408}","{'x': 1324.97, 'y': 359.533, 'c': 0.690715}","{'x': 1263.24, 'y': 462.582, 'c': 0.172122}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1422.11, 'y': 339.064, 'c': 0.79009}","{'x': 1307.26, 'y': 483.288, 'c': 0.869892}","{'x': 1283.84, 'y': 342.011, 'c': 0.827705}","{'x': 1377.87, 'y': 647.98, 'c': 0.632201}","{'x': 1328.02, 'y': 645.121, 'c': 0.654246}","{'x': 1257.22, 'y': 839.431, 'c': 0.805638}","{'x': 1351.45, 'y': 1060.12, 'c': 0.738481}","{'x': 1424.99, 'y': 648.049, 'c': 0.58891}","{'x': 1427.94, 'y': 904.098, 'c': 0.749202}","{'x': 1477.99, 'y': 1074.9, 'c': 0.0647935}","{'x': 1260.24, 'y': 247.631, 'c': 0.171793}","{'x': 1280.74, 'y': 244.776, 'c': 0.935305}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1336.81, 'y': 244.852, 'c': 0.903085}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1348.44, 'y': 1074.91, 'c': 0.123007}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1263.18, 'y': 268.298, 'c': 0.868176}","{'x': 1374.97, 'y': 344.85, 'c': 0.807198}","{'x': 1327.97, 'y': 356.641, 'c': 0.684232}","{'x': 1263.12, 'y': 459.567, 'c': 0.106116}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1422.16, 'y': 339.076, 'c': 0.774429}","{'x': 1307.25, 'y': 483.224, 'c': 0.883703}","{'x': 1283.92, 'y': 341.879, 'c': 0.823067}","{'x': 1377.86, 'y': 648.013, 'c': 0.640863}","{'x': 1328.02, 'y': 647.976, 'c': 0.65755}","{'x': 1248.45, 'y': 836.527, 'c': 0.796119}","{'x': 1336.79, 'y': 1054.25, 'c': 0.676226}","{'x': 1424.98, 'y': 648.061, 'c': 0.591712}","{'x': 1428.01, 'y': 906.977, 'c': 0.751405}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1260.35, 'y': 247.741, 'c': 0.122915}","{'x': 1280.82, 'y': 244.781, 'c': 0.933064}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1342.61, 'y': 244.8, 'c': 0.892785}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.85, 'y': 1074.9, 'c': 0.103439}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}",
"{'x': 1263.26, 'y': 268.221, 'c': 0.849054}","{'x': 1377.86, 'y': 344.882, 'c': 0.812936}","{'x': 1330.85, 'y': 359.526, 'c': 0.699164}","{'x': 1301.4, 'y': 456.694, 'c': 0.0600289}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1424.95, 'y': 339.076, 'c': 0.778579}","{'x': 1307.24, 'y': 483.14, 'c': 0.869892}","{'x': 1283.85, 'y': 344.896, 'c': 0.824721}","{'x': 1375.08, 'y': 648.023, 'c': 0.629249}","{'x': 1327.93, 'y': 648.001, 'c': 0.631081}","{'x': 1248.48, 'y': 839.392, 'c': 0.782427}","{'x': 1327.95, 'y': 1074.81, 'c': 0.699635}","{'x': 1424.97, 'y': 648.056, 'c': 0.590889}","{'x': 1428.09, 'y': 906.937, 'c': 0.741688}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1263.11, 'y': 247.636, 'c': 0.119796}","{'x': 1280.92, 'y': 244.73, 'c': 0.927723}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1348.4, 'y': 244.734, 'c': 0.891429}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1313.18, 'y': 1074.89, 'c': 0.126915}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1333.86, 'y': 1074.86, 'c': 0.461584}",
"{'x': 1269.1, 'y': 268.203, 'c': 0.828307}","{'x': 1380.94, 'y': 342.078, 'c': 0.774803}","{'x': 1336.78, 'y': 356.59, 'c': 0.650976}","{'x': 1295.54, 'y': 444.946, 'c': 0.097336}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1425.13, 'y': 339.064, 'c': 0.75779}","{'x': 1307.42, 'y': 480.253, 'c': 0.846507}","{'x': 1286.81, 'y': 344.92, 'c': 0.780472}","{'x': 1374.95, 'y': 648.046, 'c': 0.607902}","{'x': 1327.86, 'y': 647.981, 'c': 0.611691}","{'x': 1257.16, 'y': 836.5, 'c': 0.807156}","{'x': 1307.2, 'y': 1048.19, 'c': 0.687798}","{'x': 1422, 'y': 650.961, 'c': 0.55432}","{'x': 1428.07, 'y': 904.077, 'c': 0.745196}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1271.92, 'y': 244.812, 'c': 0.119414}","{'x': 1283.68, 'y': 244.663, 'c': 0.907379}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1348.52, 'y': 241.89, 'c': 0.879735}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.67, 'y': 1074.85, 'c': 0.150983}","{'x': 1277.88, 'y': 1074.82, 'c': 0.196524}","{'x': 1313.24, 'y': 1074.8, 'c': 0.411475}",
"{'x': 1274.91, 'y': 265.293, 'c': 0.822906}","{'x': 1383.83, 'y': 342.016, 'c': 0.765717}","{'x': 1336.75, 'y': 353.69, 'c': 0.658617}","{'x': 1286.71, 'y': 453.801, 'c': 0.12787}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1430.91, 'y': 339.015, 'c': 0.739065}","{'x': 1310.34, 'y': 480.359, 'c': 0.827137}","{'x': 1292.63, 'y': 350.733, 'c': 0.768444}","{'x': 1374.92, 'y': 651.025, 'c': 0.573778}","{'x': 1327.77, 'y': 650.949, 'c': 0.572537}","{'x': 1263.27, 'y': 845.194, 'c': 0.690301}","{'x': 1292.58, 'y': 1054.2, 'c': 0.556148}","{'x': 1422.03, 'y': 656.862, 'c': 0.529761}","{'x': 1427.94, 'y': 906.94, 'c': 0.763251}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1277.83, 'y': 241.797, 'c': 0.111646}","{'x': 1283.82, 'y': 241.872, 'c': 0.886791}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1351.5, 'y': 241.829, 'c': 0.890146}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1280.82, 'y': 1074.88, 'c': 0.127076}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1304.28, 'y': 1074.83, 'c': 0.373017}",
"{'x': 1272.04, 'y': 271.222, 'c': 0.840142}","{'x': 1377.88, 'y': 359.546, 'c': 0.839258}","{'x': 1324.89, 'y': 353.72, 'c': 0.656429}","{'x': 1304.4, 'y': 486.123, 'c': 0.637431}","{'x': 1257.38, 'y': 415.464, 'c': 0.778572}","{'x': 1442.66, 'y': 362.374, 'c': 0.74261}","{'x': 1330.74, 'y': 486.122, 'c': 0.802427}","{'x': 1304.32, 'y': 338.94, 'c': 0.732324}","{'x': 1348.55, 'y': 648.027, 'c': 0.619301}","{'x': 1301.36, 'y': 642.151, 'c': 0.605675}","{'x': 1254.32, 'y': 859.996, 'c': 0.726848}","{'x': 1289.71, 'y': 1074.84, 'c': 0.60092}","{'x': 1398.47, 'y': 656.824, 'c': 0.585271}","{'x': 1392.69, 'y': 904.068, 'c': 0.715659}","{'x': 1466.29, 'y': 1074.9, 'c': 0.0503194}","{'x': 1274.86, 'y': 250.667, 'c': 0.375001}","{'x': 1286.79, 'y': 250.678, 'c': 0.869288}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1354.47, 'y': 250.769, 'c': 0.875253}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.62, 'y': 1074.9, 'c': 0.125642}","{'x': 1289.67, 'y': 1074.91, 'c': 0.108325}","{'x': 1301.41, 'y': 1074.88, 'c': 0.373795}",
"{'x': 1271.92, 'y': 271.361, 'c': 0.824035}","{'x': 1375.05, 'y': 356.617, 'c': 0.807246}","{'x': 1324.89, 'y': 356.618, 'c': 0.656606}","{'x': 1304.39, 'y': 494.988, 'c': 0.620189}","{'x': 1260.21, 'y': 427.236, 'c': 0.755973}","{'x': 1436.78, 'y': 353.693, 'c': 0.694117}","{'x': 1325, 'y': 483.105, 'c': 0.806164}","{'x': 1301.45, 'y': 347.827, 'c': 0.733654}","{'x': 1345.59, 'y': 656.814, 'c': 0.598011}","{'x': 1289.67, 'y': 648.078, 'c': 0.610651}","{'x': 1254.36, 'y': 865.829, 'c': 0.731008}","{'x': 1292.57, 'y': 1074.86, 'c': 0.56057}","{'x': 1398.49, 'y': 665.62, 'c': 0.603793}","{'x': 1395.58, 'y': 904.051, 'c': 0.725113}","{'x': 1469.07, 'y': 1074.9, 'c': 0.0522527}","{'x': 1269.07, 'y': 250.811, 'c': 0.260004}","{'x': 1283.85, 'y': 250.689, 'c': 0.883689}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1351.58, 'y': 250.773, 'c': 0.873386}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.68, 'y': 1074.91, 'c': 0.123896}","{'x': 1292.58, 'y': 1074.91, 'c': 0.102432}","{'x': 1301.42, 'y': 1074.89, 'c': 0.317022}",
"{'x': 1263.23, 'y': 274.208, 'c': 0.82993}","{'x': 1374.95, 'y': 359.502, 'c': 0.824412}","{'x': 1324.86, 'y': 362.496, 'c': 0.69179}","{'x': 1304.38, 'y': 500.822, 'c': 0.689475}","{'x': 1260.09, 'y': 427.226, 'c': 0.787053}","{'x': 1428.04, 'y': 347.833, 'c': 0.716506}","{'x': 1324.94, 'y': 480.29, 'c': 0.806138}","{'x': 1298.42, 'y': 344.922, 'c': 0.735857}","{'x': 1342.66, 'y': 653.876, 'c': 0.607485}","{'x': 1289.63, 'y': 648.018, 'c': 0.628889}","{'x': 1257.29, 'y': 862.917, 'c': 0.760051}","{'x': 1289.67, 'y': 1074.86, 'c': 0.528257}","{'x': 1398.41, 'y': 662.687, 'c': 0.599855}","{'x': 1398.51, 'y': 910.028, 'c': 0.728635}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1263.18, 'y': 259.464, 'c': 0.246267}","{'x': 1280.92, 'y': 250.73, 'c': 0.891611}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1348.56, 'y': 250.663, 'c': 0.871903}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.63, 'y': 1074.91, 'c': 0.113318}","{'x': 1289.66, 'y': 1074.92, 'c': 0.0949426}","{'x': 1301.35, 'y': 1074.89, 'c': 0.276841}",
"{'x': 1263.12, 'y': 271.42, 'c': 0.839031}","{'x': 1372.07, 'y': 359.508, 'c': 0.793819}","{'x': 1316.14, 'y': 362.522, 'c': 0.653852}","{'x': 1301.46, 'y': 500.786, 'c': 0.60907}","{'x': 1257.2, 'y': 418.493, 'c': 0.722492}","{'x': 1427.94, 'y': 347.755, 'c': 0.726275}","{'x': 1319.09, 'y': 480.304, 'c': 0.78616}","{'x': 1295.52, 'y': 344.882, 'c': 0.754978}","{'x': 1348.55, 'y': 650.932, 'c': 0.605983}","{'x': 1298.5, 'y': 647.955, 'c': 0.60284}","{'x': 1257.37, 'y': 862.943, 'c': 0.732266}","{'x': 1289.71, 'y': 1074.86, 'c': 0.551803}","{'x': 1398.49, 'y': 656.839, 'c': 0.58507}","{'x': 1401.38, 'y': 918.806, 'c': 0.732733}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1260.34, 'y': 256.557, 'c': 0.281068}","{'x': 1280.91, 'y': 250.721, 'c': 0.901639}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1348.5, 'y': 250.778, 'c': 0.862223}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.6, 'y': 1074.9, 'c': 0.122494}","{'x': 1292.58, 'y': 1074.91, 'c': 0.100971}","{'x': 1301.36, 'y': 1074.89, 'c': 0.301076}",
"{'x': 1260.24, 'y': 271.359, 'c': 0.876174}","{'x': 1369.07, 'y': 356.685, 'c': 0.762788}","{'x': 1310.23, 'y': 362.445, 'c': 0.664125}","{'x': 1301.34, 'y': 500.746, 'c': 0.566473}","{'x': 1257.16, 'y': 412.639, 'c': 0.729814}","{'x': 1425.13, 'y': 347.766, 'c': 0.725553}","{'x': 1313.26, 'y': 480.261, 'c': 0.773653}","{'x': 1289.66, 'y': 341.992, 'c': 0.74815}","{'x': 1348.51, 'y': 650.99, 'c': 0.594481}","{'x': 1298.48, 'y': 647.99, 'c': 0.595116}","{'x': 1257.37, 'y': 862.956, 'c': 0.760854}","{'x': 1292.55, 'y': 1074.84, 'c': 0.601386}","{'x': 1398.46, 'y': 659.795, 'c': 0.566366}","{'x': 1401.39, 'y': 910.034, 'c': 0.71807}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1260.18, 'y': 253.589, 'c': 0.327749}","{'x': 1280.78, 'y': 250.722, 'c': 0.898246}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1345.61, 'y': 250.77, 'c': 0.849603}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.56, 'y': 1074.9, 'c': 0.125704}","{'x': 1292.58, 'y': 1074.91, 'c': 0.106224}","{'x': 1301.41, 'y': 1074.88, 'c': 0.367404}",
"{'x': 1260.25, 'y': 271.391, 'c': 0.888588}","{'x': 1360.35, 'y': 359.49, 'c': 0.770059}","{'x': 1304.43, 'y': 362.411, 'c': 0.671201}","{'x': 1286.71, 'y': 489.062, 'c': 0.477946}","{'x': 1257.21, 'y': 409.703, 'c': 0.564608}","{'x': 1425.08, 'y': 347.833, 'c': 0.735316}","{'x': 1310.21, 'y': 483.1, 'c': 0.812458}","{'x': 1286.71, 'y': 344.847, 'c': 0.751312}","{'x': 1351.41, 'y': 653.932, 'c': 0.601801}","{'x': 1301.44, 'y': 648.064, 'c': 0.597854}","{'x': 1260.13, 'y': 868.76, 'c': 0.762776}","{'x': 1292.55, 'y': 1074.85, 'c': 0.553562}","{'x': 1398.6, 'y': 662.765, 'c': 0.573517}","{'x': 1401.39, 'y': 907.123, 'c': 0.745288}","{'x': 1469.09, 'y': 1074.9, 'c': 0.0585361}","{'x': 1260.14, 'y': 253.575, 'c': 0.341907}","{'x': 1280.74, 'y': 250.75, 'c': 0.905127}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1339.73, 'y': 253.606, 'c': 0.847441}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.59, 'y': 1074.91, 'c': 0.116755}","{'x': 1292.58, 'y': 1074.91, 'c': 0.0978588}","{'x': 1301.37, 'y': 1074.89, 'c': 0.308802}",
"{'x': 1260.1, 'y': 271.281, 'c': 0.898752}","{'x': 1357.45, 'y': 359.531, 'c': 0.778356}","{'x': 1304.32, 'y': 362.403, 'c': 0.638959}","{'x': 1283.81, 'y': 489.048, 'c': 0.40013}","{'x': 1254.34, 'y': 406.647, 'c': 0.405155}","{'x': 1425.01, 'y': 347.88, 'c': 0.72949}","{'x': 1307.46, 'y': 483.163, 'c': 0.840929}","{'x': 1286.72, 'y': 347.775, 'c': 0.7488}","{'x': 1351.39, 'y': 665.624, 'c': 0.604888}","{'x': 1298.42, 'y': 656.816, 'c': 0.578083}","{'x': 1260.34, 'y': 871.73, 'c': 0.735375}","{'x': 1292.58, 'y': 1074.87, 'c': 0.425628}","{'x': 1401.46, 'y': 668.633, 'c': 0.582551}","{'x': 1401.5, 'y': 907.038, 'c': 0.769113}","{'x': 1469.02, 'y': 1074.9, 'c': 0.0844033}","{'x': 1257.38, 'y': 250.682, 'c': 0.347146}","{'x': 1280.66, 'y': 250.7, 'c': 0.902563}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1339.73, 'y': 253.679, 'c': 0.841794}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.61, 'y': 1074.91, 'c': 0.0912707}","{'x': 1295.54, 'y': 1074.92, 'c': 0.0753706}","{'x': 1301.37, 'y': 1074.9, 'c': 0.200268}",
"{'x': 1257.38, 'y': 268.462, 'c': 0.893369}","{'x': 1360.27, 'y': 350.789, 'c': 0.758864}","{'x': 1304.35, 'y': 350.765, 'c': 0.663757}","{'x': 1289.66, 'y': 497.919, 'c': 0.597699}","{'x': 1257.11, 'y': 415.447, 'c': 0.7389}","{'x': 1425, 'y': 347.821, 'c': 0.738995}","{'x': 1310.37, 'y': 480.238, 'c': 0.7986}","{'x': 1286.7, 'y': 341.979, 'c': 0.751384}","{'x': 1348.44, 'y': 659.808, 'c': 0.571932}","{'x': 1292.64, 'y': 651.012, 'c': 0.577294}","{'x': 1269.05, 'y': 880.406, 'c': 0.730875}","{'x': 1292.6, 'y': 1074.88, 'c': 0.403138}","{'x': 1398.52, 'y': 665.712, 'c': 0.552154}","{'x': 1404.4, 'y': 907.02, 'c': 0.748833}","{'x': 1469.13, 'y': 1074.9, 'c': 0.0513244}","{'x': 1257.36, 'y': 247.849, 'c': 0.361926}","{'x': 1277.93, 'y': 247.881, 'c': 0.904168}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1336.8, 'y': 253.658, 'c': 0.843676}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1292.62, 'y': 1074.91, 'c': 0.0882847}","{'x': 1295.56, 'y': 1074.92, 'c': 0.0722039}","{'x': 1301.36, 'y': 1074.9, 'c': 0.180463}",
"{'x': 1254.21, 'y': 274.285, 'c': 0.834489}","{'x': 1360.3, 'y': 359.493, 'c': 0.775318}","{'x': 1304.33, 'y': 344.954, 'c': 0.637214}","{'x': 1301.39, 'y': 489.095, 'c': 0.424655}","{'x': 1251.33, 'y': 430.236, 'c': 0.622514}","{'x': 1422.18, 'y': 362.536, 'c': 0.775025}","{'x': 1324.85, 'y': 500.836, 'c': 0.767193}","{'x': 1286.77, 'y': 344.946, 'c': 0.737711}","{'x': 1333.81, 'y': 648.069, 'c': 0.627155}","{'x': 1283.79, 'y': 645.117, 'c': 0.640599}","{'x': 1254.37, 'y': 871.666, 'c': 0.734367}","{'x': 1289.71, 'y': 1074.87, 'c': 0.471878}","{'x': 1386.79, 'y': 653.94, 'c': 0.569622}","{'x': 1389.68, 'y': 898.209, 'c': 0.722613}","{'x': 1466.23, 'y': 1074.89, 'c': 0.0893596}","{'x': 1254.28, 'y': 256.53, 'c': 0.139133}","{'x': 1263.17, 'y': 253.671, 'c': 0.851234}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1330.79, 'y': 250.692, 'c': 0.879407}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.68, 'y': 1074.9, 'c': 0.0952637}","{'x': 1295.55, 'y': 1074.92, 'c': 0.0803546}","{'x': 1301.37, 'y': 1074.9, 'c': 0.22604}",
"{'x': 1251.31, 'y': 274.341, 'c': 0.805866}","{'x': 1360.27, 'y': 362.384, 'c': 0.80432}","{'x': 1304.41, 'y': 359.495, 'c': 0.677228}","{'x': 1304.31, 'y': 497.84, 'c': 0.584484}","{'x': 1242.56, 'y': 433.227, 'c': 0.786273}","{'x': 1422.15, 'y': 362.484, 'c': 0.790617}","{'x': 1324.84, 'y': 489.126, 'c': 0.727921}","{'x': 1283.82, 'y': 339.035, 'c': 0.78571}","{'x': 1330.9, 'y': 651.012, 'c': 0.623804}","{'x': 1280.93, 'y': 647.998, 'c': 0.634932}","{'x': 1254.32, 'y': 868.775, 'c': 0.702635}","{'x': 1286.8, 'y': 1074.86, 'c': 0.512771}","{'x': 1383.8, 'y': 659.818, 'c': 0.56905}","{'x': 1395.51, 'y': 904.156, 'c': 0.712327}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1251.36, 'y': 256.566, 'c': 0.145046}","{'x': 1260.35, 'y': 253.68, 'c': 0.859849}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.95, 'y': 250.702, 'c': 0.881189}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1289.64, 'y': 1074.9, 'c': 0.107833}","{'x': 1289.64, 'y': 1074.92, 'c': 0.0910078}","{'x': 1298.51, 'y': 1074.89, 'c': 0.258616}",
"{'x': 1251.36, 'y': 277.215, 'c': 0.800415}","{'x': 1360.29, 'y': 362.412, 'c': 0.793546}","{'x': 1307.22, 'y': 362.529, 'c': 0.704042}","{'x': 1301.43, 'y': 497.925, 'c': 0.619581}","{'x': 1239.72, 'y': 433.133, 'c': 0.783981}","{'x': 1422.18, 'y': 359.531, 'c': 0.760503}","{'x': 1324.9, 'y': 492.013, 'c': 0.757296}","{'x': 1283.77, 'y': 341.891, 'c': 0.797852}","{'x': 1333.77, 'y': 650.996, 'c': 0.628545}","{'x': 1283.81, 'y': 648.027, 'c': 0.630316}","{'x': 1257.23, 'y': 868.714, 'c': 0.723376}","{'x': 1286.73, 'y': 1074.85, 'c': 0.596989}","{'x': 1383.83, 'y': 659.806, 'c': 0.581574}","{'x': 1392.64, 'y': 901.159, 'c': 0.681216}","{'x': 1466.28, 'y': 1074.9, 'c': 0.0557112}","{'x': 1254.23, 'y': 259.52, 'c': 0.154242}","{'x': 1260.34, 'y': 256.601, 'c': 0.861076}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1327.89, 'y': 253.584, 'c': 0.873888}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.71, 'y': 1074.91, 'c': 0.119449}","{'x': 1286.69, 'y': 1074.91, 'c': 0.104844}","{'x': 1295.55, 'y': 1074.89, 'c': 0.337572}",
"{'x': 1248.46, 'y': 280.158, 'c': 0.795676}","{'x': 1357.42, 'y': 362.463, 'c': 0.805133}","{'x': 1307.24, 'y': 365.416, 'c': 0.725786}","{'x': 1304.37, 'y': 506.673, 'c': 0.667669}","{'x': 1242.62, 'y': 436.036, 'c': 0.75848}","{'x': 1422.1, 'y': 356.596, 'c': 0.750805}","{'x': 1327.79, 'y': 489.061, 'c': 0.795569}","{'x': 1283.8, 'y': 353.66, 'c': 0.811432}","{'x': 1336.75, 'y': 656.826, 'c': 0.580456}","{'x': 1289.67, 'y': 650.967, 'c': 0.565242}","{'x': 1257.14, 'y': 868.738, 'c': 0.707202}","{'x': 1286.7, 'y': 1074.85, 'c': 0.56919}","{'x': 1383.85, 'y': 665.621, 'c': 0.553142}","{'x': 1389.69, 'y': 907.087, 'c': 0.704908}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1254.2, 'y': 262.445, 'c': 0.113736}","{'x': 1260.2, 'y': 262.388, 'c': 0.879355}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1324.86, 'y': 250.795, 'c': 0.833274}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1286.67, 'y': 1074.91, 'c': 0.11197}","{'x': 1283.82, 'y': 1074.92, 'c': 0.0990428}","{'x': 1295.52, 'y': 1074.89, 'c': 0.312643}",
"{'x': 1245.5, 'y': 283.042, 'c': 0.806213}","{'x': 1354.55, 'y': 362.457, 'c': 0.826682}","{'x': 1307.21, 'y': 365.506, 'c': 0.735907}","{'x': 1304.3, 'y': 503.873, 'c': 0.674866}","{'x': 1242.62, 'y': 433.077, 'c': 0.736675}","{'x': 1421.97, 'y': 353.658, 'c': 0.740169}","{'x': 1327.83, 'y': 486.098, 'c': 0.830406}","{'x': 1283.83, 'y': 356.65, 'c': 0.816392}","{'x': 1333.82, 'y': 653.916, 'c': 0.613223}","{'x': 1286.79, 'y': 650.946, 'c': 0.597755}","{'x': 1254.35, 'y': 862.874, 'c': 0.707899}","{'x': 1286.65, 'y': 1074.86, 'c': 0.561169}","{'x': 1380.85, 'y': 662.682, 'c': 0.574962}","{'x': 1380.93, 'y': 907.021, 'c': 0.709082}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1251.29, 'y': 265.391, 'c': 0.105488}","{'x': 1257.38, 'y': 262.434, 'c': 0.894327}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1316.18, 'y': 253.593, 'c': 0.813694}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.81, 'y': 1074.91, 'c': 0.108842}","{'x': 1283.81, 'y': 1074.91, 'c': 0.0969539}","{'x': 1292.65, 'y': 1074.89, 'c': 0.296093}",
"{'x': 1239.7, 'y': 288.948, 'c': 0.833138}","{'x': 1354.43, 'y': 362.408, 'c': 0.847397}","{'x': 1304.4, 'y': 362.622, 'c': 0.741392}","{'x': 1298.48, 'y': 503.677, 'c': 0.634196}","{'x': 1242.59, 'y': 433.019, 'c': 0.677512}","{'x': 1416.22, 'y': 356.589, 'c': 0.715877}","{'x': 1327.92, 'y': 486.155, 'c': 0.843356}","{'x': 1283.8, 'y': 359.592, 'c': 0.814703}","{'x': 1333.85, 'y': 653.928, 'c': 0.61879}","{'x': 1289.65, 'y': 650.986, 'c': 0.60546}","{'x': 1257.23, 'y': 859.895, 'c': 0.766018}","{'x': 1286.64, 'y': 1074.85, 'c': 0.565744}","{'x': 1380.84, 'y': 659.815, 'c': 0.583501}","{'x': 1378.08, 'y': 907.122, 'c': 0.728155}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1242.57, 'y': 271.169, 'c': 0.0557635}","{'x': 1257.2, 'y': 265.392, 'c': 0.895131}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1310.24, 'y': 256.52, 'c': 0.800393}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 0, 'y': 0, 'c': 0}","{'x': 1283.79, 'y': 1074.91, 'c': 0.113458}","{'x': 1283.74, 'y': 1074.92, 'c': 0.101014}","{'x': 1292.63, 'y': 1074.89, 'c': 0.304336}",
